case,activity,timestamp,resource,price,case_label,target
34,E,2017-05-17 03:41:40.479350,R53,16,train,True
34,F,2017-05-18 17:43:10.036852,R43,829,train,True
34,G,2017-05-18 18:42:43.523123,R85,485,train,True
34,H,2017-05-20 04:32:08.672226,R5,828,train,True
35,A,2019-11-18 11:21:16.000000,R83,946,train,False
35,B,2019-11-19 16:48:01.827828,R50,969,train,False
35,C,2019-11-21 07:35:29.433325,R92,355,train,False
35,D,2019-11-22 22:51:53.715410,R59,275,train,True
35,F,2019-11-23 04:17:20.735488,R9,624,train,True
35,G,2019-11-24 21:08:52.911247,R35,55,train,True
35,H,2019-11-25 23:23:36.135003,R49,145,train,True
36,A,2016-03-13 15:38:18.000000,R17,946,test,False
36,B,2016-03-14 06:15:27.349034,R999,984,test,False
36,C,2016-03-14 07:18:23.927642,R998,991,test,False
36,E,2016-03-14 22:25:56.216462,R61,312,test,True
36,F,2016-03-16 10:01:54.085333,R21,145,test,True
36,G,2016-03-17 17:03:40.960928,R3,472,test,True
36,H,2016-03-18 22:09:52.697476,R26,572,test,True
37,A,2019-09-25 08:08:04.000000,R27,764,train,False
37,B,2019-09-26 04:44:25.229375,R74,13,train,False
37,C,2019-09-27 01:10:52.148827,R78,312,train,False
37,D,2019-09-28 00:24:18.449086,R59,157,train,True
37,F,2019-09-29 09:53:21.955582,R5,84,train,True
37,G,2019-10-01 01:46:04.401549,R50,98,train,True
37,H,2019-10-01 13:49:30.838822,R35,773,train,True
38,A,2016-04-10 14:46:28.000000,R80,502,test,False
38,B,2016-04-11 21:46:32.528283,R999,969,test,False
38,C,2016-04-11 22:56:25.548365,R998,583,test,False
38,E,2016-04-12 20:55:10.603431,R86,341,test,True
38,F,2016-04-13 08:39:35.754738,R46,229,test,True
38,G,2016-04-14 13:49:06.561784,R76,362,test,True
38,H,2016-04-15 22:32:07.214967,R45,256,test,True
39,A,2016-07-15 02:50:37.000000,R89,951,train,False
39,B,2016-07-15 20:03:19.931837,R73,935,train,False
39,C,2016-07-16 10:39:33.603345,R91,932,train,False
39,E,2016-07-16 23:57:18.213983,R42,236,train,True
39,F,2016-07-18 15:47:23.887017,R32,784,train,True
39,G,2016-07-20 00:40:47.634449,R2,671,train,True
39,H,2016-07-20 01:38:34.199317,R70,251,train,True
40,A,2019-05-05 11:24:30.000000,R74,828,train,False
40,B,2019-05-05 19:27:02.281398,R39,16,train,False
40,C,2019-05-06 12:12:34.492062,R5,472,train,False
40,D,2019-05-08 09:11:28.779815,R9,433,train,True
40,F,2019-05-09 00:22:37.049370,R14,233,train,True
40,G,2019-05-10 02:50:58.027457,R98,828,train,True
40,H,2019-05-10 13:57:21.142498,R20,580,train,True
41,A,2016-04-15 05:42:18.000000,R35,811,train,False
41,B,2016-04-16 08:14:28.230421,R72,624,train,False
41,C,2016-04-17 04:15:07.492726,R62,503,train,False
41,E,2016-04-17 19:37:52.158247,R76,686,train,True
41,F,2016-04-19 12:08:44.363695,R35,502,train,True
41,G,2016-04-20 17:34:12.738982,R77,580,train,True
41,H,2016-04-21 00:00:09.795770,R72,233,train,True
42,A,2017-06-04 04:16:15.000000,R8,483,test,False
42,B,2017-06-05 14:37:33.399819,R999,98,test,False
42,C,2017-06-06 12:23:08.198715,R998,419,test,False
42,D,2017-06-06 21:46:03.720963,R27,557,test,True
42,F,2017-06-08 12:59:56.326394,R98,571,test,True
42,G,2017-06-09 20:11:13.829519,R90,418,test,True
42,H,2017-06-09 22:07:35.172324,R45,433,test,True
43,A,2019-02-01 23:54:43.000000,R96,609,train,False
43,B,2019-02-02 07:56:52.523596,R19,762,train,False
43,C,2019-02-03 18:23:47.016291,R52,829,train,False
43,E,2019-02-05 11:04:38.425292,R32,764,train,True
43,F,2019-02-06 02:37:41.208584,R52,580,train,True
43,G,2019-02-06 15:29:28.795227,R4,932,train,True
43,H,2019-02-08 12:27:31.705567,R91,935,train,True
44,A,2018-09-13 19:17:00.000000,R53,875,train,False
44,B,2018-09-15 18:15:18.298148,R52,562,train,False
44,C,2018-09-17 09:18:48.182170,R89,773,train,False
44,E,2018-09-18 06:30:49.846541,R85,998,train,True
44,F,2018-09-18 12:41:21.355533,R40,312,train,True
44,G,2018-09-19 12:17:24.147224,R51,604,train,True
44,H,2018-09-21 04:28:52.840446,R86,182,train,True
45,A,2019-05-11 09:13:54.000000,R46,879,train,False
45,B,2019-05-12 12:39:16.575224,R95,805,train,False
45,C,2019-05-12 18:52:52.871724,R71,790,train,False
45,E,2019-05-13 19:43:41.693729,R50,98,train,True
45,F,2019-05-15 03:50:26.685744,R41,852,train,True
45,G,2019-05-16 15:28:06.178105,R17,539,train,True
45,H,2019-05-17 13:23:46.861966,R23,418,train,True
46,A,2015-04-11 00:12:37.000000,R22,601,test,False
46,B,2015-04-11 19:33:41.262002,R999,875,test,False
46,C,2015-04-12 20:12:44.685037,R998,811,test,False
46,E,2015-04-14 06:17:44.877792,R15,878,test,True
46,F,2015-04-14 21:23:00.510168,R4,773,test,True
46,G,2015-04-16 06:02:13.338986,R9,355,test,True
46,H,2015-04-18 03:21:52.208276,R58,40,test,True
47,A,2019-04-20 15:34:55.000000,R8,969,test,False
47,B,2019-04-22 07:12:26.112522,R999,485,test,False
47,C,2019-04-22 23:38:33.230834,R998,878,test,False
47,E,2019-04-24 02:38:51.172012,R86,275,test,True
47,F,2019-04-24 06:38:50.420607,R66,40,test,True
47,G,2019-04-26 00:35:06.678295,R18,289,test,True
47,H,2019-04-26 07:39:44.059907,R56,604,test,True
48,A,2017-08-01 15:08:49.000000,R28,433,test,False
48,B,2017-08-02 19:39:57.264188,R999,811,test,False
48,C,2017-08-04 18:58:17.138944,R998,383,test,False
48,D,2017-08-06 18:12:46.599446,R40,571,test,True
48,F,2017-08-07 09:18:42.927692,R21,275,test,True
48,G,2017-08-08 09:21:10.970289,R3,262,test,True
48,H,2017-08-09 22:41:45.507522,R19,312,test,True
49,A,2015-09-25 12:25:17.000000,R29,529,train,False
49,B,2015-09-26 20:46:27.826923,R98,879,train,False
49,C,2015-09-27 16:21:01.595272,R13,437,train,False
49,D,2015-09-29 08:58:18.634607,R22,16,train,True
49,F,2015-09-29 20:42:48.606351,R35,601,train,True
49,G,2015-10-01 07:50:04.974718,R89,16,train,True
49,H,2015-10-02 17:49:04.595334,R4,742,train,True
50,A,2019-03-17 19:40:20.000000,R96,686,train,False
50,B,2019-03-17 22:24:20.317186,R90,262,train,False
50,C,2019-03-19 14:43:30.060539,R79,503,train,False
50,E,2019-03-20 07:20:29.086166,R15,353,train,True
50,F,2019-03-20 14:23:13.929387,R89,624,train,True
50,G,2019-03-21 10:16:54.417227,R47,991,train,True
50,H,2019-03-23 03:02:09.729476,R78,77,train,True
51,A,2018-05-12 22:43:20.000000,R39,447,train,False
51,B,2018-05-13 02:00:53.808451,R46,419,train,False
51,C,2018-05-14 08:51:58.626150,R16,935,train,False
51,E,2018-05-16 01:06:42.959895,R19,324,train,True
51,F,2018-05-16 08:47:13.140569,R48,433,train,True
51,G,2018-05-18 03:17:54.669854,R6,609,train,True
51,H,2018-05-18 13:44:00.299027,R48,853,train,True
52,A,2017-04-15 14:20:11.000000,R78,562,train,False
52,B,2017-04-17 04:35:35.865015,R100,40,train,False
52,C,2017-04-17 05:26:17.452961,R3,984,train,False
52,E,2017-04-18 22:53:13.448573,R18,447,train,True
52,F,2017-04-19 12:16:52.856744,R88,571,train,True
52,G,2017-04-21 04:41:38.908912,R87,419,train,True
52,H,2017-04-22 15:54:42.982563,R71,624,train,True
53,A,2015-11-16 01:08:02.000000,R92,762,train,False
53,B,2015-11-16 23:42:16.430483,R23,442,train,False
53,C,2015-11-18 00:21:55.798443,R66,437,train,False
53,D,2015-11-18 02:37:09.730785,R50,254,train,True
53,F,2015-11-20 02:30:59.482816,R17,926,train,True
53,G,2015-11-21 14:08:58.173557,R54,233,train,True
53,H,2015-11-22 21:12:06.314755,R2,730,train,True
54,A,2018-03-28 02:08:56.000000,R10,875,train,False
54,B,2018-03-28 17:42:30.576346,R19,853,train,False
54,C,2018-03-30 01:48:29.321474,R86,442,train,False
54,D,2018-03-30 23:00:15.238575,R39,562,train,True
54,F,2018-04-01 10:21:45.663240,R23,433,train,True
54,G,2018-04-02 19:23:42.942179,R68,848,train,True
54,H,2018-04-03 01:55:07.588329,R51,254,train,True
55,A,2018-04-09 19:53:41.000000,R78,418,train,False
55,B,2018-04-10 06:24:46.945299,R29,844,train,False
55,C,2018-04-11 14:11:59.036485,R13,671,train,False
55,E,2018-04-11 22:16:59.683940,R20,580,train,True
55,F,2018-04-12 21:15:49.668926,R61,879,train,True
55,G,2018-04-13 11:00:37.816302,R44,256,train,True
55,H,2018-04-14 23:37:41.935429,R22,878,train,True
56,A,2017-07-28 12:52:01.000000,R80,433,train,False
56,B,2017-07-29 16:17:43.551234,R40,604,train,False
56,C,2017-07-30 23:39:07.623996,R50,483,train,False
56,D,2017-08-01 21:06:59.319339,R56,19,train,True
56,F,2017-08-02 07:05:55.860686,R78,355,train,True
56,G,2017-08-03 15:38:20.839355,R22,896,train,True
56,H,2017-08-03 22:09:44.319586,R48,686,train,True
57,A,2015-12-05 20:38:52.000000,R80,875,train,False
57,B,2015-12-06 21:07:08.919167,R49,256,train,False
57,C,2015-12-07 07:30:46.673922,R38,442,train,False
57,D,2015-12-07 18:25:14.336756,R67,557,train,True
57,F,2015-12-07 23:07:58.120218,R56,254,train,True
57,G,2015-12-08 17:47:07.262410,R66,355,train,True
57,H,2015-12-09 12:57:43.282330,R96,613,train,True
58,A,2019-01-26 19:15:26.000000,R85,419,train,False
58,B,2019-01-27 17:58:17.614694,R62,289,train,False
58,C,2019-01-28 09:15:07.615456,R13,613,train,False
58,E,2019-01-30 04:30:54.695442,R23,730,train,True
58,F,2019-01-30 09:24:35.702578,R30,805,train,True
58,G,2019-01-30 17:36:36.672320,R22,764,train,True
58,H,2019-01-31 18:15:33.812498,R38,472,train,True
59,A,2015-11-19 00:00:18.000000,R83,442,train,False
59,B,2015-11-19 00:16:15.839931,R76,98,train,False
59,C,2015-11-20 07:55:20.873201,R34,63,train,False
59,D,2015-11-21 06:58:55.183767,R3,844,train,True
59,F,2015-11-23 04:52:20.952714,R57,969,train,True
59,G,2015-11-23 18:27:57.182199,R37,671,train,True
59,H,2015-11-25 09:43:31.482484,R76,419,train,True
60,A,2018-06-17 16:30:00.000000,R100,998,train,False
60,B,2018-06-19 08:56:16.599990,R4,762,train,False
60,C,2018-06-19 16:00:04.724454,R91,254,train,False
60,D,2018-06-21 14:55:20.255651,R21,932,train,True
60,F,2018-06-23 07:06:27.545170,R8,419,train,True
60,G,2018-06-24 20:28:16.734122,R93,852,train,True
60,H,2018-06-25 05:58:09.246363,R4,790,train,True
61,A,2016-02-12 10:58:59.000000,R84,341,train,False
61,B,2016-02-14 02:37:33.246700,R51,764,train,False
61,C,2016-02-15 06:30:08.698964,R25,196,train,False
61,D,2016-02-17 02:50:53.348344,R12,762,train,True
61,F,2016-02-19 00:36:35.055096,R77,256,train,True
61,G,2016-02-19 06:23:39.067429,R95,805,train,True
61,H,2016-02-21 00:53:29.345961,R36,969,train,True
62,A,2016-11-10 17:37:00.000000,R99,563,train,False
62,B,2016-11-11 11:56:17.282499,R47,254,train,False
62,C,2016-11-13 03:11:28.938168,R82,811,train,False
62,E,2016-11-14 14:12:22.159586,R25,875,train,True
62,F,2016-11-16 00:36:03.874275,R89,926,train,True
62,G,2016-11-16 04:30:04.574339,R10,324,train,True
62,H,2016-11-17 16:11:04.991216,R87,932,train,True
63,A,2016-10-10 11:39:57.000000,R43,437,train,False
63,B,2016-10-12 08:37:44.728037,R22,256,train,False
63,C,2016-10-13 06:07:21.640461,R30,289,train,False
63,D,2016-10-14 07:23:19.002385,R49,275,train,True
63,F,2016-10-15 22:32:57.341295,R86,108,train,True
63,G,2016-10-17 03:39:11.753107,R2,437,train,True
63,H,2016-10-17 10:57:10.330078,R12,16,train,True
64,A,2016-09-28 08:08:38.000000,R80,686,train,False
64,B,2016-09-30 03:13:55.399976,R58,557,train,False
64,C,2016-10-01 13:49:08.992306,R57,557,train,False
64,E,2016-10-03 01:37:42.636081,R29,275,train,True
64,F,2016-10-04 00:04:31.224362,R36,437,train,True
64,G,2016-10-04 17:18:45.145753,R17,742,train,True
64,H,2016-10-05 21:24:28.816356,R35,580,train,True
65,A,2019-07-16 08:38:15.000000,R78,472,test,False
65,B,2019-07-16 17:08:01.641606,R999,784,test,False
65,C,2019-07-16 17:53:49.812595,R998,157,test,False
65,D,2019-07-17 11:37:10.339944,R12,539,test,True
65,F,2019-07-18 20:25:37.594291,R86,852,test,True
65,G,2019-07-19 00:54:42.256814,R15,764,test,True
65,H,2019-07-20 13:29:27.825785,R53,762,test,True
66,A,2019-08-16 22:04:46.000000,R52,16,test,False
66,B,2019-08-18 13:47:28.943770,R999,928,test,False
66,C,2019-08-19 07:32:13.437022,R998,362,test,False
66,D,2019-08-21 06:32:26.950787,R80,502,test,True
66,F,2019-08-23 00:46:47.972842,R4,433,test,True
66,G,2019-08-23 02:04:09.635245,R38,341,test,True
66,H,2019-08-23 09:14:55.402512,R12,686,test,True
67,A,2017-03-02 15:36:42.000000,R87,539,test,False
67,B,2017-03-03 23:22:19.379739,R999,145,test,False
67,C,2017-03-04 21:20:54.108086,R998,624,test,False
67,E,2017-03-06 05:02:47.425481,R68,353,test,True
67,F,2017-03-07 01:28:09.813275,R51,419,test,True
67,G,2017-03-08 05:40:06.801592,R64,353,test,True
67,H,2017-03-09 10:51:22.656240,R60,98,test,True
68,A,2019-04-28 10:41:46.000000,R31,790,train,False
68,B,2019-04-28 19:21:53.288584,R44,418,train,False
68,C,2019-04-29 03:44:43.575642,R87,19,train,False
68,D,2019-04-29 10:52:55.413211,R75,562,train,True
68,F,2019-04-30 05:11:27.509428,R93,269,train,True
68,G,2019-05-01 16:38:58.906570,R29,879,train,True
68,H,2019-05-02 02:43:01.205208,R68,98,train,True
69,A,2015-03-03 22:13:51.000000,R42,503,test,False
69,B,2015-03-04 12:05:50.210214,R999,773,test,False
69,C,2015-03-05 16:41:40.641666,R998,762,test,False
69,E,2015-03-07 15:45:38.453651,R28,583,test,True
69,F,2015-03-07 16:56:45.750694,R80,932,test,True
