case,activity,timestamp,resource,price,case_label,target
7,A,2019-10-05 12:12:05.000000,R20,946,train,False
7,B,2019-10-05 15:07:06.961584,R35,529,train,False
7,C,2019-10-06 18:36:10.910968,R30,671,train,False
7,E,2019-10-08 05:09:04.388539,R74,256,train,True
7,F,2019-10-10 00:17:08.469280,R78,926,train,True
7,G,2019-10-10 14:16:07.427091,R70,16,train,True
7,H,2019-10-11 01:58:45.653210,R41,853,train,True
8,A,2016-11-19 15:26:23.000000,R96,686,train,False
8,B,2016-11-20 18:24:36.793161,R96,233,train,False
8,C,2016-11-22 04:08:23.662785,R83,437,train,False
8,D,2016-11-23 08:06:48.236104,R1,355,train,True
8,F,2016-11-24 08:45:24.292869,R33,562,train,True
8,G,2016-11-24 13:34:05.636906,R1,742,train,True
8,H,2016-11-25 03:24:59.016592,R19,362,train,True
9,A,2018-10-27 23:51:31.000000,R7,764,train,False
9,B,2018-10-28 21:29:58.905155,R82,784,train,False
9,C,2018-10-30 00:36:51.220435,R56,609,train,False
9,E,2018-10-31 03:58:20.944703,R19,805,train,True
9,F,2018-11-02 03:36:59.402703,R87,236,train,True
9,G,2018-11-02 12:40:09.955483,R50,63,train,True
9,H,2018-11-02 15:41:23.784269,R13,40,train,True
10,A,2016-09-29 21:55:17.000000,R90,275,train,False
10,B,2016-09-30 06:08:53.305799,R52,145,train,False
10,C,2016-09-30 13:36:24.117605,R32,418,train,False
10,D,2016-10-01 01:21:50.155239,R29,145,train,True
10,F,2016-10-02 07:16:18.797584,R75,671,train,True
10,G,2016-10-02 21:04:11.986907,R81,969,train,True
10,H,2016-10-03 01:05:01.637429,R99,254,train,True
11,A,2018-04-01 11:33:50.000000,R79,529,train,False
11,B,2018-04-01 19:13:42.699048,R36,946,train,False
11,C,2018-04-03 16:09:56.571605,R92,433,train,False
11,D,2018-04-05 09:23:54.997405,R82,926,train,True
11,F,2018-04-06 19:03:02.384240,R37,256,train,True
11,G,2018-04-06 20:31:32.652474,R92,233,train,True
11,H,2018-04-08 06:05:05.696099,R55,108,train,True
12,A,2017-05-18 02:13:11.000000,R41,790,train,False
12,B,2017-05-19 22:52:31.190557,R52,256,train,False
12,C,2017-05-20 06:53:01.098822,R24,13,train,False
12,D,2017-05-21 23:31:04.836533,R74,624,train,True
12,F,2017-05-22 11:11:29.522319,R85,991,train,True
12,G,2017-05-23 02:37:15.899104,R95,353,train,True
12,H,2017-05-24 12:15:21.429635,R60,63,train,True
13,A,2019-08-06 07:08:31.000000,R46,483,train,False
13,B,2019-08-06 12:23:12.127868,R36,583,train,False
13,C,2019-08-07 12:58:05.121662,R39,539,train,False
13,E,2019-08-08 23:09:05.907587,R6,13,train,True
13,F,2019-08-09 19:46:25.134679,R6,529,train,True
13,G,2019-08-11 03:54:02.207422,R47,483,train,True
13,H,2019-08-12 10:37:28.452723,R53,355,train,True
14,A,2015-10-28 08:23:53.000000,R35,932,train,False
14,B,2015-10-29 03:20:49.926906,R15,844,train,False
14,C,2015-10-29 15:02:12.210644,R63,946,train,False
14,E,2015-10-29 16:48:34.958021,R95,951,train,True
14,F,2015-10-31 01:26:31.288451,R10,383,train,True
14,G,2015-10-31 12:51:10.732037,R4,275,train,True
14,H,2015-11-02 04:01:56.899051,R66,275,train,True
15,A,2016-04-21 04:45:23.000000,R76,287,train,False
15,B,2016-04-22 21:41:59.780211,R81,557,train,False
15,C,2016-04-23 11:04:56.739203,R15,437,train,False
15,D,2016-04-23 16:35:20.273904,R48,572,train,True
15,F,2016-04-24 06:52:50.163409,R8,580,train,True
15,G,2016-04-25 11:14:16.229358,R88,40,train,True
15,H,2016-04-26 13:52:38.761635,R48,182,train,True
16,A,2017-02-19 21:36:21.000000,R16,762,train,False
16,B,2017-02-20 23:33:03.686541,R75,437,train,False
16,C,2017-02-21 06:47:54.599162,R61,730,train,False
16,E,2017-02-22 11:34:30.034123,R58,840,train,True
16,F,2017-02-24 10:00:59.522628,R43,251,train,True
16,G,2017-02-24 14:51:10.879925,R63,572,train,True
16,H,2017-02-25 12:40:41.010274,R93,108,train,True
17,A,2017-09-09 08:07:19.000000,R96,108,test,False
17,B,2017-09-10 10:31:12.776640,R34,764,test,False
17,C,2017-09-11 01:08:30.991732,R999,928,test,False
17,E,2017-09-13 01:02:01.533456,R78,254,test,True
17,F,2017-09-13 15:05:44.456237,R65,764,test,True
17,G,2017-09-15 04:47:57.824147,R30,312,test,True
17,H,2017-09-15 13:45:39.609614,R95,829,test,True
18,A,2018-09-14 05:40:20.000000,R37,84,train,False
18,B,2018-09-15 02:35:52.492509,R46,63,train,False
18,C,2018-09-15 19:48:14.813200,R2,355,train,False
18,D,2018-09-17 12:13:04.115433,R16,991,train,True
18,F,2018-09-18 17:12:59.361031,R60,40,train,True
18,G,2018-09-20 14:30:44.135263,R99,529,train,True
18,H,2018-09-21 16:51:12.929840,R31,805,train,True
19,A,2017-08-26 17:49:01.000000,R39,773,train,False
19,B,2017-08-26 22:48:30.984441,R2,730,train,False
19,C,2017-08-27 05:52:55.936012,R37,419,train,False
19,D,2017-08-28 09:01:18.350112,R27,275,train,True
19,F,2017-08-29 14:24:26.989625,R16,362,train,True
19,G,2017-08-30 18:53:19.386999,R19,671,train,True
19,H,2017-08-31 19:27:59.960679,R17,557,train,True
20,A,2016-09-11 18:26:22.000000,R48,196,train,False
20,B,2016-09-12 13:52:59.133404,R17,875,train,False
20,C,2016-09-12 19:36:36.536274,R76,784,train,False
20,E,2016-09-12 21:52:59.445713,R66,773,train,True
20,F,2016-09-13 23:37:18.851927,R53,275,train,True
20,G,2016-09-14 10:57:34.595391,R36,790,train,True
20,H,2016-09-15 03:05:31.546068,R84,840,train,True
21,A,2017-03-31 18:39:35.000000,R84,984,train,False
21,B,2017-04-02 08:54:45.939554,R80,269,train,False
21,C,2017-04-03 04:25:52.119453,R20,764,train,False
21,E,2017-04-04 22:48:31.451676,R93,969,train,True
21,F,2017-04-05 12:52:08.180310,R30,324,train,True
21,G,2017-04-06 05:40:54.023712,R3,609,train,True
21,H,2017-04-08 04:47:39.697087,R9,998,train,True
22,A,2017-07-13 20:40:52.000000,R33,229,test,False
22,B,2017-07-14 07:37:50.165117,R48,878,test,False
22,C,2017-07-15 06:34:19.458341,R999,562,test,False
22,E,2017-07-16 11:41:05.014809,R45,828,test,True
22,F,2017-07-17 09:52:26.030585,R86,928,test,True
22,G,2017-07-18 19:30:23.545947,R10,572,test,True
22,H,2017-07-19 01:28:53.382433,R52,848,test,True
23,A,2017-04-10 03:50:47.000000,R22,108,train,False
23,B,2017-04-11 20:06:59.023230,R61,742,train,False
23,C,2017-04-13 08:02:11.176958,R87,437,train,False
23,D,2017-04-15 07:11:07.616518,R19,951,train,True
23,F,2017-04-16 20:20:21.570696,R24,557,train,True
23,G,2017-04-17 17:32:28.148806,R17,557,train,True
23,H,2017-04-18 01:38:39.908502,R55,324,train,True
24,A,2016-10-24 22:13:41.000000,R65,55,test,False
24,B,2016-10-25 00:30:03.427596,R12,998,test,False
24,C,2016-10-25 19:06:09.367401,R999,256,test,False
24,D,2016-10-26 19:06:33.534457,R59,875,test,True
24,F,2016-10-28 09:35:38.111840,R43,730,test,True
24,G,2016-10-28 12:19:12.561576,R35,624,test,True
24,H,2016-10-29 02:13:28.770185,R40,419,test,True
25,A,2019-02-22 20:01:04.000000,R99,40,test,False
25,B,2019-02-23 10:20:38.068266,R44,98,test,False
25,C,2019-02-24 00:21:17.879971,R999,840,test,False
25,E,2019-02-25 07:27:50.768076,R71,613,test,True
25,F,2019-02-25 11:06:21.308292,R76,437,test,True
25,G,2019-02-26 10:34:26.197170,R16,433,test,True
25,H,2019-02-27 16:32:59.823818,R52,312,test,True
26,A,2017-07-31 19:44:17.000000,R93,613,test,False
26,B,2017-08-01 10:46:31.864214,R41,624,test,False
26,C,2017-08-01 18:53:29.953365,R999,969,test,False
26,E,2017-08-03 01:35:14.202185,R48,108,test,True
26,F,2017-08-03 01:46:57.314001,R9,840,test,True
26,G,2017-08-04 22:27:07.871299,R1,355,test,True
26,H,2017-08-06 09:26:44.197832,R53,926,test,True
27,A,2019-08-14 18:54:12.000000,R49,55,train,False
27,B,2019-08-16 15:02:17.066469,R89,442,train,False
27,C,2019-08-18 02:53:15.763303,R70,935,train,False
27,E,2019-08-19 23:43:39.289743,R8,928,train,True
27,F,2019-08-20 01:28:32.275598,R28,275,train,True
27,G,2019-08-20 19:22:09.728731,R51,502,train,True
27,H,2019-08-22 17:36:40.594851,R6,805,train,True
28,A,2017-04-27 18:09:03.000000,R79,572,train,False
28,B,2017-04-29 17:42:44.787614,R59,108,train,False
28,C,2017-05-01 07:27:18.059303,R27,557,train,False
28,E,2017-05-01 20:55:50.449782,R19,312,train,True
28,F,2017-05-03 13:59:02.837211,R84,275,train,True
28,G,2017-05-05 01:40:57.980876,R52,984,train,True
28,H,2017-05-06 17:43:48.653347,R95,437,train,True
29,A,2016-03-24 02:55:24.000000,R63,762,train,False
29,B,2016-03-24 13:19:51.652322,R2,254,train,False
29,C,2016-03-26 05:59:19.252858,R82,879,train,False
29,E,2016-03-27 19:36:45.946603,R35,262,train,True
29,F,2016-03-28 17:07:16.462895,R72,233,train,True
29,G,2016-03-29 06:52:57.226286,R86,539,train,True
29,H,2016-03-30 05:26:03.998080,R25,289,train,True
30,A,2018-06-03 20:54:16.000000,R53,828,train,False
30,B,2018-06-04 18:55:57.414669,R87,256,train,False
30,C,2018-06-05 12:29:25.942811,R32,879,train,False
30,E,2018-06-06 12:47:37.972365,R63,784,train,True
30,F,2018-06-07 07:05:09.561273,R35,790,train,True
30,G,2018-06-08 15:34:24.928342,R74,811,train,True
30,H,2018-06-09 18:45:20.109479,R19,55,train,True
31,A,2016-11-07 10:49:44.000000,R17,108,train,False
31,B,2016-11-09 06:34:19.080473,R100,483,train,False
31,C,2016-11-10 22:11:16.091088,R69,40,train,False
31,D,2016-11-12 01:01:54.001324,R59,84,train,True
31,F,2016-11-13 18:05:54.793307,R66,946,train,True
31,G,2016-11-14 08:03:11.066051,R61,840,train,True
31,H,2016-11-14 23:03:41.214492,R84,844,train,True
32,A,2015-02-21 10:24:29.000000,R73,609,train,False
32,B,2015-02-21 13:38:33.980618,R29,437,train,False
32,C,2015-02-22 10:28:29.272207,R76,433,train,False
32,D,2015-02-23 20:39:46.690595,R59,840,train,True
32,F,2015-02-25 19:55:54.507691,R17,840,train,True
32,G,2015-02-27 19:28:20.070880,R56,998,train,True
32,H,2015-02-28 01:01:26.664090,R87,563,train,True
33,A,2018-06-07 07:30:29.000000,R59,604,train,False
33,B,2018-06-08 00:55:07.295584,R46,196,train,False
33,C,2018-06-08 18:48:38.135442,R25,341,train,False
33,D,2018-06-09 08:50:20.714700,R7,583,train,True
33,F,2018-06-11 04:57:32.798248,R64,879,train,True
33,G,2018-06-13 00:58:30.103610,R49,840,train,True
33,H,2018-06-13 08:35:28.693061,R89,879,train,True
34,A,2015-07-01 08:44:22.000000,R68,98,train,False
34,B,2015-07-02 16:54:55.873645,R49,600,train,False
34,C,2015-07-04 08:19:52.420103,R65,157,train,False
34,D,2015-07-04 11:56:04.671820,R73,946,train,True
34,F,2015-07-05 19:18:48.953693,R54,233,train,True
34,G,2015-07-06 03:34:44.446245,R61,717,train,True
34,H,2015-07-06 13:47:03.651077,R69,63,train,True
35,A,2017-12-13 06:44:37.000000,R64,829,test,False
35,B,2017-12-14 15:13:07.921087,R45,355,test,False
35,C,2017-12-15 07:19:30.547144,R999,730,test,False
35,E,2017-12-16 10:10:46.912782,R21,229,test,True
35,F,2017-12-17 21:27:43.454801,R37,875,test,True
35,G,2017-12-18 08:26:29.653659,R28,896,test,True
35,H,2017-12-20 07:44:03.690170,R9,55,test,True
36,A,2015-02-01 08:27:07.000000,R96,98,test,False
36,B,2015-02-02 11:31:05.596857,R61,557,test,False
36,C,2015-02-04 08:46:39.957339,R999,437,test,False
36,D,2015-02-05 01:26:11.566381,R92,19,test,True
36,F,2015-02-05 18:16:45.802494,R16,157,test,True
36,G,2015-02-07 15:47:25.198483,R89,98,test,True
36,H,2015-02-08 10:59:54.464903,R72,600,test,True
37,A,2017-07-26 13:33:03.000000,R81,572,test,False
37,B,2017-07-27 06:07:42.483800,R4,926,test,False
37,C,2017-07-27 07:52:18.528730,R999,433,test,False
37,D,2017-07-28 05:42:26.123362,R99,671,test,True
37,F,2017-07-28 10:19:17.244324,R19,433,test,True
37,G,2017-07-29 00:38:47.724700,R63,609,test,True
37,H,2017-07-29 17:40:10.574889,R20,613,test,True
38,A,2015-12-11 10:07:25.000000,R75,613,test,False
38,B,2015-12-13 05:52:09.210984,R28,951,test,False
38,C,2015-12-14 16:02:22.405677,R999,969,test,False
38,E,2015-12-16 03:49:22.157789,R77,472,test,True
38,F,2015-12-16 23:11:42.743793,R28,229,test,True
38,G,2015-12-18 19:39:27.606811,R37,613,test,True
38,H,2015-12-19 09:37:13.608141,R58,196,test,True
39,A,2018-09-01 20:14:01.000000,R86,485,test,False
39,B,2018-09-03 10:10:51.060989,R73,622,test,False
39,C,2018-09-04 19:31:45.678182,R999,998,test,False
39,E,2018-09-05 16:14:00.037206,R10,433,test,True
39,F,2018-09-06 23:40:53.319448,R2,926,test,True
39,G,2018-09-08 09:42:55.877604,R70,55,test,True
39,H,2018-09-09 20:45:35.316497,R36,418,test,True
40,A,2019-09-16 12:33:53.000000,R32,196,train,False
40,B,2019-09-17 22:55:24.923139,R90,571,train,False
40,C,2019-09-19 03:29:19.064353,R28,84,train,False
40,D,2019-09-19 23:20:33.211752,R28,433,train,True
40,F,2019-09-21 21:19:27.005997,R36,539,train,True
40,G,2019-09-22 23:39:27.605931,R92,312,train,True
40,H,2019-09-23 16:06:23.574049,R61,262,train,True
41,A,2015-05-29 22:57:26.000000,R4,926,train,False
41,B,2015-05-31 01:05:02.994150,R53,686,train,False
41,C,2015-06-01 07:49:00.992304,R17,848,train,False
41,E,2015-06-01 19:15:29.059035,R31,571,train,True
41,F,2015-06-02 05:13:35.302199,R93,433,train,True
41,G,2015-06-03 17:55:40.962995,R61,289,train,True
41,H,2015-06-05 06:46:07.852494,R17,730,train,True
42,A,2015-03-17 19:29:00.000000,R64,539,train,False
42,B,2015-03-17 21:50:31.737385,R78,312,train,False
42,C,2015-03-18 14:10:26.759556,R27,84,train,False
42,D,2015-03-19 22:45:53.931187,R40,829,train,True
42,F,2015-03-20 14:18:42.657855,R85,362,train,True
42,G,2015-03-22 07:24:20.241150,R75,562,train,True
42,H,2015-03-23 07:15:47.325823,R54,433,train,True
43,A,2015-02-01 06:39:37.000000,R59,433,train,False
43,B,2015-02-02 16:04:24.071042,R71,946,train,False
43,C,2015-02-02 18:29:26.683382,R20,848,train,False
43,E,2015-02-04 08:21:57.720411,R88,622,train,True
43,F,2015-02-06 06:08:09.387598,R11,613,train,True
43,G,2015-02-06 10:47:54.126448,R11,563,train,True
43,H,2015-02-07 16:22:43.104787,R74,182,train,True
44,A,2017-01-02 17:35:59.000000,R33,418,train,False
44,B,2017-01-04 06:40:37.798926,R3,563,train,False
44,C,2017-01-06 03:17:54.614860,R93,717,train,False
44,E,2017-01-06 10:36:05.815720,R32,383,train,True
44,F,2017-01-07 22:47:56.552319,R48,742,train,True
44,G,2017-01-09 08:51:29.553196,R85,852,train,True
44,H,2017-01-10 17:25:06.403442,R46,622,train,True
45,A,2019-11-30 15:36:14.000000,R59,233,test,False
45,B,2019-12-01 12:13:03.840752,R65,984,test,False
45,C,2019-12-01 21:38:02.464142,R999,951,test,False
45,E,2019-12-02 10:55:57.128205,R6,256,test,True
45,F,2019-12-04 04:38:32.532185,R76,984,test,True
45,G,2019-12-04 15:20:01.508655,R77,418,test,True
45,H,2019-12-05 02:04:32.046011,R74,563,test,True
46,A,2015-01-08 21:31:13.000000,R46,355,train,False
46,B,2015-01-09 08:19:02.327157,R75,16,train,False
46,C,2015-01-09 15:23:09.800443,R62,773,train,False
46,E,2015-01-10 02:45:01.102395,R85,730,train,True
46,F,2015-01-11 23:03:22.338290,R77,829,train,True
46,G,2015-01-13 06:26:37.234050,R7,829,train,True
46,H,2015-01-14 01:24:48.475368,R16,157,train,True
47,A,2018-08-20 21:03:29.000000,R6,275,train,False
47,B,2018-08-22 13:17:10.544500,R23,604,train,False
47,C,2018-08-23 22:50:21.383072,R81,562,train,False
47,E,2018-08-24 17:20:52.878777,R83,840,train,True
47,F,2018-08-25 21:37:27.503434,R99,251,train,True
47,G,2018-08-27 13:58:52.253074,R88,844,train,True
47,H,2018-08-28 11:48:44.816075,R27,40,train,True
48,A,2015-02-20 10:28:41.000000,R35,433,train,False
48,B,2015-02-21 20:35:21.151971,R6,853,train,False
48,C,2015-02-22 15:12:01.261876,R10,483,train,False
48,D,2015-02-22 20:19:02.716624,R7,946,train,True
48,F,2015-02-23 19:00:27.852782,R22,157,train,True
48,G,2015-02-24 12:20:45.787252,R99,437,train,True
48,H,2015-02-25 04:31:14.419919,R71,262,train,True
49,A,2015-03-09 05:39:16.000000,R91,878,test,False
49,B,2015-03-10 20:24:01.973787,R64,583,test,False
49,C,2015-03-11 02:15:52.567710,R999,875,test,False
49,E,2015-03-12 00:35:44.154466,R20,613,test,True
49,F,2015-03-13 20:05:37.425022,R19,269,test,True
49,G,2015-03-15 02:33:33.039599,R40,562,test,True
49,H,2015-03-16 08:45:49.216459,R6,55,test,True
50,A,2015-02-21 17:30:42.000000,R23,55,train,False
50,B,2015-02-23 01:14:47.599299,R2,557,train,False
50,C,2015-02-24 04:24:18.932081,R24,848,train,False
50,E,2015-02-25 04:57:40.007707,R84,157,train,True
50,F,2015-02-26 03:26:29.478845,R53,419,train,True
50,G,2015-02-27 22:24:38.151134,R57,433,train,True
50,H,2015-02-28 01:12:45.071978,R47,98,train,True
51,A,2018-07-26 17:07:04.000000,R31,572,train,False
51,B,2018-07-27 11:28:33.564430,R28,287,train,False
51,C,2018-07-27 23:24:58.853556,R67,182,train,False
51,D,2018-07-29 19:17:48.107319,R8,275,train,True
51,F,2018-07-29 19:43:56.516367,R81,878,train,True
51,G,2018-07-31 18:28:47.223381,R22,362,train,True
51,H,2018-07-31 22:24:00.502069,R43,503,train,True
52,A,2016-03-05 11:26:34.000000,R8,562,train,False
52,B,2016-03-06 04:14:20.820827,R7,811,train,False
52,C,2016-03-06 21:46:48.689191,R17,256,train,False
52,D,2016-03-07 23:05:53.557584,R58,580,train,True
52,F,2016-03-09 17:43:09.336425,R97,539,train,True
52,G,2016-03-10 17:23:03.207817,R26,946,train,True
52,H,2016-03-12 12:02:05.456407,R44,784,train,True
53,A,2019-03-12 18:46:38.000000,R93,829,train,False
53,B,2019-03-12 19:09:37.227928,R15,805,train,False
53,C,2019-03-14 17:30:48.315229,R34,928,train,False
53,E,2019-03-16 01:13:46.402377,R5,951,train,True
53,F,2019-03-17 17:22:05.869041,R37,341,train,True
53,G,2019-03-17 23:41:32.953620,R100,502,train,True
53,H,2019-03-19 23:14:12.993963,R33,362,train,True
54,A,2018-03-09 05:49:33.000000,R25,935,train,False
54,B,2018-03-09 22:46:38.687956,R63,613,train,False
54,C,2018-03-10 22:50:29.077638,R66,229,train,False
54,D,2018-03-12 06:15:08.974602,R3,671,train,True
54,F,2018-03-13 02:16:29.824832,R63,483,train,True
54,G,2018-03-14 02:36:59.771360,R87,483,train,True
54,H,2018-03-15 05:44:29.752173,R80,784,train,True
55,A,2017-01-10 21:23:29.000000,R29,557,test,False
55,B,2017-01-11 17:33:48.631953,R6,256,test,False
55,C,2017-01-11 23:50:15.370427,R999,951,test,False
55,E,2017-01-13 01:16:13.426307,R64,840,test,True
55,F,2017-01-14 07:42:48.305018,R19,557,test,True
55,G,2017-01-15 14:05:20.819368,R88,529,test,True
55,H,2017-01-15 23:17:30.608232,R2,764,test,True
56,A,2015-07-06 04:31:17.000000,R25,840,train,False
56,B,2015-07-07 10:29:29.430246,R94,878,train,False
56,C,2015-07-07 19:52:22.856439,R82,472,train,False
56,D,2015-07-09 05:00:01.454316,R99,98,train,True
56,F,2015-07-09 16:45:46.201790,R5,442,train,True
56,G,2015-07-09 20:45:10.621196,R84,580,train,True
56,H,2015-07-10 17:55:24.625593,R44,485,train,True
57,A,2018-07-23 16:08:05.000000,R99,600,train,False
57,B,2018-07-24 07:08:43.965216,R91,946,train,False
57,C,2018-07-25 14:56:28.572336,R29,145,train,False
57,D,2018-07-26 12:49:47.253110,R2,84,train,True
57,F,2018-07-28 12:12:17.498884,R94,269,train,True
57,G,2018-07-30 05:36:50.943609,R79,472,train,True
57,H,2018-07-31 12:39:12.365876,R5,157,train,True
58,A,2015-03-30 03:43:22.000000,R34,671,train,False
58,B,2015-03-30 11:19:02.604507,R70,613,train,False
58,C,2015-03-30 18:57:21.176678,R23,13,train,False
58,D,2015-03-31 21:38:32.080366,R12,717,train,True
58,F,2015-04-02 16:25:23.770423,R9,984,train,True
58,G,2015-04-03 12:53:39.253273,R26,998,train,True
58,H,2015-04-03 15:24:08.989490,R32,557,train,True
59,A,2016-11-07 12:48:29.000000,R1,828,test,False
59,B,2016-11-07 16:44:10.087073,R53,951,test,False
59,C,2016-11-08 16:07:44.966603,R999,63,test,False
59,D,2016-11-08 19:43:50.643002,R3,932,test,True
59,F,2016-11-10 14:15:54.699908,R77,601,test,True
59,G,2016-11-12 09:17:48.950950,R35,951,test,True
59,H,2016-11-14 06:21:23.726589,R38,19,test,True
60,A,2019-03-24 09:41:32.000000,R66,604,train,False
60,B,2019-03-25 19:29:02.390449,R37,196,train,False
60,C,2019-03-26 02:55:57.619055,R75,312,train,False
60,D,2019-03-26 17:27:39.085731,R69,108,train,True
60,F,2019-03-28 04:11:24.479187,R87,563,train,True
60,G,2019-03-30 01:37:38.850781,R20,829,train,True
60,H,2019-03-30 02:41:23.449444,R1,853,train,True
61,A,2015-07-04 23:26:07.000000,R79,624,train,False
61,B,2015-07-05 21:11:17.787638,R64,442,train,False
61,C,2015-07-06 08:03:44.792577,R73,483,train,False
61,D,2015-07-06 08:52:38.204188,R56,447,train,True
61,F,2015-07-08 00:25:39.249792,R30,571,train,True
61,G,2015-07-08 19:46:38.145836,R71,571,train,True
61,H,2015-07-08 22:01:31.948085,R32,762,train,True
62,A,2016-11-02 19:14:34.000000,R5,580,train,False
62,B,2016-11-04 09:05:09.160883,R22,984,train,False
62,C,2016-11-05 13:38:38.203176,R88,762,train,False
62,E,2016-11-06 23:33:28.871894,R3,437,train,True
62,F,2016-11-07 22:57:57.715792,R56,19,train,True
62,G,2016-11-08 15:18:36.240127,R89,562,train,True
62,H,2016-11-09 19:27:28.133938,R89,829,train,True
63,A,2018-10-04 11:55:18.000000,R68,562,train,False
63,B,2018-10-06 10:05:18.694579,R42,717,train,False
63,C,2018-10-08 03:01:37.540757,R67,433,train,False
63,D,2018-10-09 20:38:09.080480,R93,483,train,True
63,F,2018-10-10 01:09:19.563873,R14,604,train,True
63,G,2018-10-11 19:56:24.956569,R51,55,train,True
63,H,2018-10-13 16:13:42.138262,R76,287,train,True
64,A,2016-07-10 18:12:09.000000,R44,784,train,False
64,B,2016-07-12 10:27:55.426180,R37,671,train,False
64,C,2016-07-13 05:41:11.698046,R74,275,train,False
64,D,2016-07-13 16:22:45.117856,R5,991,train,True
64,F,2016-07-14 11:32:12.782474,R8,811,train,True
64,G,2016-07-14 20:41:02.521379,R92,563,train,True
64,H,2016-07-16 04:22:21.846241,R8,196,train,True
65,A,2015-10-01 01:19:04.000000,R7,562,train,False
65,B,2015-10-02 09:37:13.970803,R92,472,train,False
65,C,2015-10-02 14:27:41.543947,R73,63,train,False
65,D,2015-10-03 22:57:30.212172,R32,108,train,True
65,F,2015-10-05 12:17:20.030859,R39,624,train,True
65,G,2015-10-07 02:28:03.384986,R31,13,train,True
65,H,2015-10-08 12:47:02.814879,R5,583,train,True
66,A,2018-03-05 15:24:22.000000,R72,852,train,False
66,B,2018-03-07 11:05:14.528648,R49,539,train,False
66,C,2018-03-07 19:38:01.460360,R68,233,train,False
66,D,2018-03-08 01:30:39.349675,R79,196,train,True
66,F,2018-03-08 03:09:26.960550,R24,16,train,True
66,G,2018-03-08 09:22:17.510600,R82,433,train,True
66,H,2018-03-10 06:45:12.110472,R30,932,train,True
67,A,2019-01-23 19:16:33.000000,R5,848,train,False
67,B,2019-01-25 03:18:57.444338,R94,157,train,False
67,C,2019-01-25 16:53:00.074748,R32,77,train,False
67,D,2019-01-27 01:37:35.046951,R51,773,train,True
67,F,2019-01-28 02:21:49.601904,R26,251,train,True
67,G,2019-01-29 23:56:39.742067,R76,601,train,True
67,H,2019-01-31 19:13:50.518565,R34,433,train,True
68,A,2018-06-10 00:42:41.000000,R20,19,test,False
68,B,2018-06-10 03:20:02.083967,R56,571,test,False
68,C,2018-06-11 19:21:25.360506,R999,98,test,False
68,D,2018-06-12 12:11:46.305108,R22,447,test,True
68,F,2018-06-14 10:06:00.779007,R28,254,test,True
68,G,2018-06-16 06:52:24.395511,R47,98,test,True
68,H,2018-06-16 13:35:53.912292,R2,437,test,True
69,A,2016-06-08 13:23:32.000000,R61,433,test,False
69,B,2016-06-08 17:15:51.736218,R6,55,test,False
69,C,2016-06-09 22:02:04.383498,R999,433,test,False
69,D,2016-06-11 13:04:23.541977,R63,383,test,True
69,F,2016-06-11 23:18:39.347359,R77,805,test,True
