case,activity,timestamp,resource,price,case_label,target
25,F,2019-11-01 00:40:11.371910,R657,951,test,True
25,G,2019-11-02 01:10:58.404179,R268,262,test,True
25,H,2019-11-02 08:52:57.561901,R171,624,test,True
26,A,2017-05-29 19:15:15.000000,R889,879,train,False
26,B,2017-05-31 02:27:55.263691,R837,275,train,False
26,C,2017-06-01 08:44:56.778099,R106,811,train,False
26,E,2017-06-02 15:20:09.548496,R374,63,train,True
26,F,2017-06-03 20:37:07.824569,R169,19,train,True
26,G,2017-06-04 04:09:07.503138,R557,341,train,True
26,H,2017-06-05 05:30:26.698885,R879,269,train,True
27,A,2016-12-31 18:05:18.000000,R517,251,test,False
27,B,2017-01-01 06:25:50.195170,R117,600,test,False
27,C,2017-01-02 21:21:49.135359,R725,433,test,False
27,D,2017-01-04 07:39:11.079294,R632,341,test,True
27,F,2017-01-05 16:18:33.676226,R236,879,test,True
27,G,2017-01-06 17:01:22.994755,R854,762,test,True
27,H,2017-01-08 01:19:21.220902,R289,879,test,True
28,A,2015-03-19 09:45:44.000000,R693,671,test,False
28,B,2015-03-20 10:05:19.369581,R560,848,test,False
28,C,2015-03-21 08:03:07.669740,R955,256,test,False
28,D,2015-03-21 10:05:04.249735,R840,742,test,True
28,F,2015-03-21 12:37:17.087052,R796,624,test,True
28,G,2015-03-22 06:02:01.405783,R620,485,test,True
28,H,2015-03-22 15:48:47.996044,R524,762,test,True
29,A,2019-04-05 23:12:02.000000,R941,991,train,False
29,B,2019-04-06 06:12:08.236582,R827,600,train,False
29,C,2019-04-07 11:34:48.071134,R912,433,train,False
29,D,2019-04-08 21:09:07.646468,R295,762,train,True
29,F,2019-04-10 03:25:51.079714,R541,157,train,True
29,G,2019-04-11 10:23:36.602747,R366,98,train,True
29,H,2019-04-11 19:33:36.046725,R958,571,train,True
30,A,2017-09-28 11:56:14.000000,R690,853,train,False
30,B,2017-09-28 12:49:53.886253,R767,571,train,False
30,C,2017-09-29 15:46:46.629085,R78,483,train,False
30,D,2017-09-30 23:33:03.855523,R732,289,train,True
30,F,2017-10-02 18:21:18.296057,R382,742,train,True
30,G,2017-10-02 20:26:56.227004,R558,600,train,True
30,H,2017-10-03 08:07:55.464072,R142,418,train,True
31,A,2015-02-23 07:47:38.000000,R513,928,test,False
31,B,2015-02-24 08:21:19.115677,R389,852,test,False
31,C,2015-02-25 19:29:26.492877,R505,13,test,False
31,D,2015-02-26 04:47:40.090939,R188,773,test,True
31,F,2015-02-26 14:06:27.654456,R145,571,test,True
31,G,2015-02-26 23:00:32.434971,R517,717,test,True
31,H,2015-02-28 22:43:53.356304,R250,926,test,True
32,A,2018-03-11 04:39:42.000000,R555,502,train,False
32,B,2018-03-13 03:37:16.340290,R56,433,train,False
32,C,2018-03-13 22:10:34.259975,R527,896,train,False
32,E,2018-03-15 13:34:43.844140,R738,77,train,True
32,F,2018-03-16 19:20:17.619306,R158,969,train,True
32,G,2018-03-16 23:54:54.148319,R405,433,train,True
32,H,2018-03-17 15:12:50.021711,R300,55,train,True
33,A,2016-08-26 04:58:59.000000,R230,503,train,False
33,B,2016-08-28 01:13:56.746373,R625,572,train,False
33,C,2016-08-28 15:37:03.925410,R159,287,train,False
33,D,2016-08-30 07:36:42.855751,R840,742,train,True
33,F,2016-08-31 03:45:56.057877,R174,383,train,True
33,G,2016-09-01 13:04:37.774382,R459,717,train,True
33,H,2016-09-02 04:35:48.789323,R221,289,train,True
34,A,2019-11-18 20:13:09.000000,R83,563,test,False
34,B,2019-11-20 11:59:15.472521,R915,790,test,False
34,C,2019-11-20 17:18:11.153940,R461,580,test,False
34,E,2019-11-21 00:43:58.193631,R270,503,test,True
34,F,2019-11-22 01:16:38.026135,R996,717,test,True
34,G,2019-11-23 10:01:20.798002,R4,157,test,True
34,H,2019-11-23 19:44:09.380935,R505,853,test,True
35,A,2015-06-26 17:04:44.000000,R176,998,train,False
35,B,2015-06-28 07:11:41.633537,R15,108,train,False
35,C,2015-06-29 12:51:17.326760,R295,229,train,False
35,D,2015-07-01 09:48:53.393273,R947,932,train,True
35,F,2015-07-01 16:28:45.682270,R282,604,train,True
35,G,2015-07-03 14:20:47.922309,R837,773,train,True
35,H,2015-07-05 11:26:47.681703,R20,472,train,True
36,A,2015-12-23 11:43:33.000000,R24,108,train,False
36,B,2015-12-24 21:32:39.190317,R758,256,train,False
36,C,2015-12-26 07:40:45.708734,R221,145,train,False
36,D,2015-12-28 01:46:17.257845,R990,483,train,True
36,F,2015-12-28 22:09:50.922384,R761,805,train,True
36,G,2015-12-29 19:21:46.901130,R581,289,train,True
36,H,2015-12-30 23:16:05.476694,R164,896,train,True
37,A,2018-11-29 09:01:42.000000,R103,784,train,False
37,B,2018-11-29 21:39:30.225236,R304,275,train,False
37,C,2018-12-01 09:10:56.588269,R881,829,train,False
37,E,2018-12-01 20:08:49.360917,R576,262,train,True
37,F,2018-12-03 07:06:17.406585,R79,275,train,True
37,G,2018-12-04 05:48:14.468508,R21,437,train,True
37,H,2018-12-05 20:11:17.469962,R960,529,train,True
38,A,2019-08-05 12:57:43.000000,R286,935,train,False
38,B,2019-08-05 13:13:10.527438,R907,256,train,False
38,C,2019-08-06 13:27:09.353720,R81,251,train,False
38,D,2019-08-07 11:53:22.802607,R361,609,train,True
38,F,2019-08-09 02:48:36.822309,R343,926,train,True
38,G,2019-08-09 18:03:13.824362,R577,762,train,True
38,H,2019-08-10 17:49:43.914858,R836,529,train,True
39,A,2017-06-27 06:21:53.000000,R615,287,test,False
39,B,2017-06-28 22:43:50.267897,R177,539,test,False
39,C,2017-06-30 19:41:50.424371,R282,773,test,False
39,E,2017-06-30 20:13:59.835592,R987,353,test,True
39,F,2017-07-02 10:59:11.992995,R830,951,test,True
39,G,2017-07-03 00:45:59.835349,R642,40,test,True
39,H,2017-07-03 02:06:59.897706,R914,878,test,True
40,A,2016-02-17 08:08:07.000000,R740,256,train,False
40,B,2016-02-18 10:42:27.845105,R835,875,train,False
40,C,2016-02-18 13:54:43.434026,R747,991,train,False
40,E,2016-02-18 16:19:17.905374,R159,878,train,True
40,F,2016-02-19 00:16:54.329914,R696,13,train,True
40,G,2016-02-20 13:40:21.584777,R555,805,train,True
40,H,2016-02-22 02:04:47.230972,R560,998,train,True
41,A,2016-09-02 13:42:40.000000,R576,353,test,False
41,B,2016-09-02 17:18:14.833822,R843,447,test,False
41,C,2016-09-03 05:35:41.946537,R706,19,test,False
41,D,2016-09-03 13:20:41.942088,R804,233,test,True
41,F,2016-09-05 00:07:33.252692,R377,433,test,True
41,G,2016-09-05 09:56:07.145246,R407,98,test,True
41,H,2016-09-06 04:10:35.024187,R119,447,test,True
42,A,2017-02-27 22:12:40.000000,R266,784,train,False
42,B,2017-02-28 08:22:03.577353,R430,251,train,False
42,C,2017-03-02 03:20:52.679525,R841,604,train,False
42,E,2017-03-03 06:36:31.811537,R711,604,train,True
42,F,2017-03-04 06:17:22.632807,R850,236,train,True
42,G,2017-03-04 13:33:56.025116,R39,485,train,True
42,H,2017-03-06 10:46:54.549811,R134,472,train,True
43,A,2018-07-19 13:41:38.000000,R210,671,test,False
43,B,2018-07-21 03:47:54.087172,R403,502,test,False
43,C,2018-07-22 08:37:13.586346,R22,928,test,False
43,E,2018-07-23 18:23:42.851326,R993,262,test,True
43,F,2018-07-23 20:08:18.708968,R718,256,test,True
43,G,2018-07-23 21:12:58.574256,R858,762,test,True
43,H,2018-07-25 07:37:14.044100,R756,353,test,True
44,A,2017-09-10 11:51:16.000000,R327,182,train,False
44,B,2017-09-10 15:28:18.917499,R387,254,train,False
44,C,2017-09-12 13:09:46.773287,R768,932,train,False
44,E,2017-09-13 00:02:17.732074,R213,991,train,True
44,F,2017-09-14 11:50:52.001588,R189,784,train,True
44,G,2017-09-14 22:30:26.288037,R636,840,train,True
44,H,2017-09-16 14:37:37.691679,R210,764,train,True
45,A,2019-04-25 17:24:41.000000,R674,442,train,False
45,B,2019-04-25 17:36:42.576895,R941,77,train,False
45,C,2019-04-26 10:33:59.678595,R593,600,train,False
45,E,2019-04-26 22:54:44.636899,R741,686,train,True
45,F,2019-04-27 00:52:43.169721,R613,196,train,True
45,G,2019-04-28 17:27:23.085390,R458,844,train,True
45,H,2019-04-30 14:01:26.404474,R262,529,train,True
46,A,2019-08-18 23:53:59.000000,R201,289,train,False
46,B,2019-08-19 23:34:44.109878,R64,624,train,False
46,C,2019-08-20 02:16:01.926163,R635,671,train,False
46,E,2019-08-21 10:08:21.216376,R213,764,train,True
46,F,2019-08-22 03:44:04.150462,R797,229,train,True
46,G,2019-08-23 20:10:41.952944,R881,16,train,True
46,H,2019-08-23 20:29:07.932094,R785,805,train,True
47,A,2019-05-24 22:59:09.000000,R332,13,train,False
47,B,2019-05-26 06:29:18.033947,R107,503,train,False
47,C,2019-05-26 17:20:49.862788,R733,932,train,False
47,E,2019-05-26 18:10:25.504258,R450,256,train,True
47,F,2019-05-28 14:32:49.977907,R521,829,train,True
47,G,2019-05-29 16:41:27.711527,R879,55,train,True
47,H,2019-05-31 07:40:07.513860,R698,529,train,True
48,A,2019-06-21 03:31:25.000000,R984,790,train,False
48,B,2019-06-22 03:20:47.461213,R835,157,train,False
48,C,2019-06-23 19:42:54.279563,R799,433,train,False
48,D,2019-06-25 04:47:48.224361,R738,433,train,True
48,F,2019-06-26 06:41:20.555973,R872,63,train,True
48,G,2019-06-26 18:19:35.985548,R74,571,train,True
48,H,2019-06-28 18:15:08.134556,R904,433,train,True
49,A,2016-03-22 10:33:12.000000,R419,324,train,False
49,B,2016-03-24 02:37:18.341785,R906,19,train,False
49,C,2016-03-25 11:22:22.985614,R900,742,train,False
49,E,2016-03-25 14:51:25.899892,R156,878,train,True
49,F,2016-03-25 18:02:53.482896,R759,289,train,True
49,G,2016-03-26 14:27:29.965629,R991,433,train,True
49,H,2016-03-28 01:47:54.170151,R95,485,train,True
50,A,2017-06-24 20:41:50.000000,R567,256,train,False
50,B,2017-06-26 05:54:24.315470,R989,229,train,False
50,C,2017-06-26 15:02:05.572766,R182,437,train,False
50,D,2017-06-27 09:06:17.901031,R737,762,train,True
50,F,2017-06-28 10:23:11.231693,R806,790,train,True
50,G,2017-06-28 13:57:40.754660,R839,875,train,True
50,H,2017-06-29 13:39:45.197621,R883,878,train,True
51,A,2016-03-26 02:24:45.000000,R326,879,train,False
51,B,2016-03-27 22:43:13.012034,R460,562,train,False
51,C,2016-03-29 08:57:42.220428,R142,773,train,False
51,E,2016-03-29 17:57:11.719896,R357,502,train,True
51,F,2016-03-30 20:47:35.116707,R312,742,train,True
51,G,2016-04-01 06:15:48.542536,R751,848,train,True
51,H,2016-04-02 12:43:38.273296,R538,233,train,True
52,A,2016-05-03 15:13:00.000000,R779,383,train,False
52,B,2016-05-04 20:22:56.139183,R823,433,train,False
52,C,2016-05-05 13:06:33.658200,R639,287,train,False
52,D,2016-05-07 12:20:58.301143,R284,852,train,True
52,F,2016-05-07 15:39:03.033740,R164,418,train,True
52,G,2016-05-08 03:49:36.049507,R636,145,train,True
52,H,2016-05-08 22:50:15.157485,R734,269,train,True
53,A,2018-09-26 19:30:32.000000,R810,875,train,False
53,B,2018-09-28 16:36:56.816988,R752,557,train,False
53,C,2018-09-30 02:52:36.193795,R750,145,train,False
53,D,2018-10-01 15:09:35.361654,R603,157,train,True
53,F,2018-10-03 02:40:55.298910,R63,419,train,True
53,G,2018-10-04 22:48:31.177700,R310,935,train,True
53,H,2018-10-05 14:59:47.364110,R40,562,train,True
54,A,2017-11-16 01:24:59.000000,R169,571,train,False
54,B,2017-11-16 07:50:18.743439,R473,790,train,False
54,C,2017-11-16 10:06:11.921282,R55,951,train,False
54,E,2017-11-17 00:24:32.007731,R382,844,train,True
54,F,2017-11-18 12:45:57.686049,R788,604,train,True
54,G,2017-11-19 09:44:27.242440,R85,840,train,True
54,H,2017-11-19 18:27:19.069668,R606,84,train,True
55,A,2019-01-11 07:45:32.000000,R59,686,train,False
55,B,2019-01-12 07:47:13.490835,R907,844,train,False
55,C,2019-01-12 18:26:43.648143,R434,571,train,False
55,E,2019-01-12 20:31:30.305924,R370,275,train,True
55,F,2019-01-12 21:31:02.427011,R817,853,train,True
55,G,2019-01-13 11:46:32.419596,R12,951,train,True
55,H,2019-01-15 10:43:44.836775,R566,991,train,True
56,A,2016-07-28 18:17:57.000000,R264,762,train,False
56,B,2016-07-29 01:15:50.469523,R443,563,train,False
56,C,2016-07-29 10:32:59.447466,R620,991,train,False
56,E,2016-07-30 00:55:10.808128,R18,991,train,True
56,F,2016-07-31 16:37:56.172740,R763,998,train,True
56,G,2016-08-02 05:26:50.362085,R207,196,train,True
56,H,2016-08-04 04:48:06.568696,R669,951,train,True
57,A,2016-01-29 13:47:05.000000,R798,19,train,False
57,B,2016-01-30 04:14:17.241871,R483,485,train,False
57,C,2016-01-31 20:46:17.886766,R890,601,train,False
57,E,2016-02-02 14:40:54.687676,R797,784,train,True
57,F,2016-02-04 09:40:57.201065,R429,601,train,True
57,G,2016-02-04 13:02:59.022219,R825,811,train,True
57,H,2016-02-05 07:26:55.736081,R144,840,train,True
58,A,2018-10-11 19:50:06.000000,R426,539,test,False
58,B,2018-10-12 20:51:40.461971,R760,418,test,False
58,C,2018-10-14 00:47:18.875685,R359,262,test,False
58,D,2018-10-14 10:06:02.794921,R214,254,test,True
58,F,2018-10-14 12:30:53.777233,R225,145,test,True
58,G,2018-10-15 19:27:45.404945,R52,269,test,True
58,H,2018-10-16 16:49:43.966163,R813,562,test,True
59,A,2019-05-04 00:48:40.000000,R764,355,train,False
59,B,2019-05-04 01:36:18.959791,R44,108,train,False
59,C,2019-05-04 10:54:22.492973,R256,742,train,False
59,E,2019-05-05 15:19:33.029407,R524,853,train,True
59,F,2019-05-07 10:12:25.744874,R468,984,train,True
59,G,2019-05-08 00:20:58.170434,R720,502,train,True
59,H,2019-05-09 07:56:29.878984,R498,98,train,True
60,A,2019-06-14 14:02:35.000000,R878,580,train,False
60,B,2019-06-15 23:30:33.452662,R847,275,train,False
60,C,2019-06-17 15:02:56.907423,R918,355,train,False
60,D,2019-06-19 09:07:05.353738,R140,580,train,True
60,F,2019-06-20 21:47:58.134504,R713,145,train,True
60,G,2019-06-22 07:56:43.159426,R800,256,train,True
60,H,2019-06-23 07:55:38.703549,R145,229,train,True
61,A,2019-06-18 01:28:18.000000,R531,383,train,False
61,B,2019-06-18 10:47:44.514640,R615,604,train,False
61,C,2019-06-20 01:32:19.364942,R339,624,train,False
61,E,2019-06-22 00:01:01.285354,R305,928,train,True
61,F,2019-06-22 18:30:41.734669,R370,447,train,True
61,G,2019-06-23 02:37:24.795922,R614,312,train,True
61,H,2019-06-24 17:04:27.803305,R689,437,train,True
62,A,2016-08-02 01:58:50.000000,R327,419,train,False
62,B,2016-08-02 10:17:21.987258,R213,269,train,False
62,C,2016-08-03 13:43:09.450890,R450,848,train,False
62,E,2016-08-03 20:14:55.703834,R171,182,train,True
62,F,2016-08-04 06:41:13.116673,R842,254,train,True
62,G,2016-08-04 10:12:55.380185,R319,503,train,True
62,H,2016-08-04 11:38:14.101048,R363,472,train,True
63,A,2019-04-30 11:38:55.000000,R134,353,train,False
63,B,2019-05-01 20:20:45.600882,R483,539,train,False
63,C,2019-05-03 11:08:35.361956,R654,601,train,False
63,E,2019-05-04 12:10:13.452187,R265,287,train,True
63,F,2019-05-05 05:32:41.736972,R869,84,train,True
63,G,2019-05-06 23:18:48.553034,R391,353,train,True
63,H,2019-05-08 11:54:20.381984,R933,275,train,True
64,A,2015-07-29 08:08:18.000000,R398,442,train,False
64,B,2015-07-29 11:48:49.400327,R84,583,train,False
64,C,2015-07-30 07:16:11.779292,R933,539,train,False
64,E,2015-07-30 20:24:55.313901,R170,896,train,True
64,F,2015-07-31 04:52:22.082682,R228,935,train,True
64,G,2015-07-31 10:58:40.721465,R900,287,train,True
64,H,2015-08-01 05:59:21.139712,R131,946,train,True
65,A,2016-05-29 22:38:10.000000,R363,609,train,False
65,B,2016-05-31 06:13:08.554794,R584,828,train,False
65,C,2016-06-01 10:12:43.954882,R180,63,train,False
65,D,2016-06-01 20:12:40.882623,R989,998,train,True
65,F,2016-06-02 21:19:25.022359,R93,604,train,True
65,G,2016-06-03 19:33:52.584038,R609,196,train,True
65,H,2016-06-04 18:47:19.299255,R421,717,train,True
66,A,2017-02-27 00:18:40.000000,R263,108,train,False
66,B,2017-02-28 03:34:34.542175,R754,951,train,False
66,C,2017-03-01 20:27:03.427726,R225,580,train,False
66,E,2017-03-03 19:30:48.523918,R913,98,train,True
66,F,2017-03-04 21:16:50.330273,R753,419,train,True
66,G,2017-03-05 06:56:49.006315,R986,622,train,True
66,H,2017-03-06 22:04:55.490435,R127,353,train,True
67,A,2018-06-30 09:45:19.000000,R572,852,train,False
67,B,2018-07-01 17:42:07.625665,R33,262,train,False
67,C,2018-07-02 03:46:02.746398,R649,828,train,False
67,E,2018-07-03 21:02:20.396947,R954,419,train,True
67,F,2018-07-04 14:14:35.682815,R956,717,train,True
67,G,2018-07-05 11:32:17.464758,R274,829,train,True
67,H,2018-07-05 15:39:44.381809,R277,287,train,True
68,A,2017-10-30 19:22:54.000000,R366,418,train,False
68,B,2017-11-01 04:48:35.533203,R875,932,train,False
68,C,2017-11-02 01:24:27.279703,R311,742,train,False
68,E,2017-11-03 21:46:05.970136,R958,418,train,True
68,F,2017-11-04 08:58:54.149310,R838,13,train,True
68,G,2017-11-05 17:32:34.058434,R423,557,train,True
68,H,2017-11-07 03:34:00.535635,R773,254,train,True
69,A,2016-12-13 19:55:33.000000,R538,742,train,False
69,B,2016-12-15 11:15:47.287653,R201,604,train,False
69,C,2016-12-15 13:18:30.919236,R941,844,train,False
69,E,2016-12-15 18:26:21.114999,R16,624,train,True
69,F,2016-12-16 13:38:32.438084,R311,418,train,True
