case,activity,timestamp,resource,price,case_label,target
13,F,2018-07-20 02:49:48.818095,R7,878,train,True
13,G,2018-07-20 04:26:31.042955,R13,563,train,True
13,H,2018-07-21 22:19:51.813638,R79,287,train,True
14,A,2015-11-14 19:17:25.000000,R17,932,train,False
14,B,2015-11-15 16:08:01.287881,R13,609,train,False
14,C,2015-11-15 16:18:11.452833,R20,879,train,False
14,E,2015-11-17 12:22:44.483586,R52,157,train,True
14,F,2015-11-18 22:44:44.482710,R12,828,train,True
14,G,2015-11-20 13:36:30.119046,R98,848,train,True
14,H,2015-11-22 01:40:05.601024,R14,442,train,True
15,A,2015-05-12 15:41:55.000000,R100,196,train,False
15,B,2015-05-13 02:44:19.302191,R85,764,train,False
15,C,2015-05-14 02:23:24.681078,R61,583,train,False
15,E,2015-05-14 18:37:55.151455,R71,624,train,True
15,F,2015-05-15 04:55:02.204915,R90,562,train,True
15,G,2015-05-15 10:45:59.005910,R70,251,train,True
15,H,2015-05-16 13:42:10.123592,R97,828,train,True
16,A,2017-08-10 21:53:07.000000,R70,447,test,False
16,X,2017-08-12 12:00:37.067294,R78,991,test,False
16,Y,2017-08-13 11:26:54.192997,R89,19,test,False
16,D,2017-08-15 03:11:37.728037,R92,503,test,True
16,F,2017-08-16 17:43:54.369690,R92,991,test,True
16,G,2017-08-18 01:20:39.432431,R57,571,test,True
16,H,2017-08-19 22:06:27.566002,R5,613,test,True
17,A,2016-01-10 18:13:12.000000,R9,928,train,False
17,B,2016-01-11 08:08:25.469415,R36,624,train,False
17,C,2016-01-11 23:25:54.557555,R7,562,train,False
17,E,2016-01-12 22:49:49.288043,R57,790,train,True
17,F,2016-01-13 06:11:23.525800,R22,269,train,True
17,G,2016-01-14 08:41:14.102605,R88,879,train,True
17,H,2016-01-16 01:42:16.235163,R82,557,train,True
18,A,2018-10-18 09:28:39.000000,R63,928,train,False
18,B,2018-10-18 12:38:32.134638,R11,485,train,False
18,C,2018-10-20 00:15:33.041859,R54,196,train,False
18,D,2018-10-20 06:30:51.042675,R30,437,train,True
18,F,2018-10-21 11:46:06.029472,R20,811,train,True
18,G,2018-10-22 03:57:06.364267,R61,572,train,True
18,H,2018-10-22 20:11:59.166377,R86,784,train,True
19,A,2018-05-24 08:30:44.000000,R32,896,train,False
19,B,2018-05-26 08:11:08.776500,R99,442,train,False
19,C,2018-05-27 03:33:47.163169,R44,609,train,False
19,E,2018-05-27 18:47:10.315245,R99,108,train,True
19,F,2018-05-28 08:39:29.528670,R62,879,train,True
19,G,2018-05-30 05:42:40.990045,R66,624,train,True
19,H,2018-06-01 05:00:42.368324,R22,275,train,True
20,A,2018-08-05 03:33:45.000000,R62,622,train,False
20,B,2018-08-05 11:14:05.170859,R90,182,train,False
20,C,2018-08-06 15:54:48.622652,R92,580,train,False
20,E,2018-08-07 09:43:07.008621,R7,483,train,True
20,F,2018-08-08 15:51:18.397762,R37,98,train,True
20,G,2018-08-09 15:47:51.358993,R16,742,train,True
20,H,2018-08-09 23:46:39.807843,R89,879,train,True
21,A,2015-06-30 12:19:11.000000,R42,287,train,False
21,B,2015-07-01 17:53:30.699416,R62,182,train,False
21,C,2015-07-02 07:29:33.908241,R50,991,train,False
21,E,2015-07-03 01:49:48.284069,R25,236,train,True
21,F,2015-07-03 18:40:37.767632,R45,946,train,True
21,G,2015-07-05 02:13:11.963830,R52,562,train,True
21,H,2015-07-06 19:48:18.574090,R77,502,train,True
22,A,2016-08-11 12:10:03.000000,R63,811,train,False
22,B,2016-08-13 09:06:37.046090,R43,472,train,False
22,C,2016-08-14 22:26:14.307072,R57,233,train,False
22,D,2016-08-15 21:07:04.303477,R36,483,train,True
22,F,2016-08-17 20:58:34.667204,R21,472,train,True
22,G,2016-08-19 03:47:32.087707,R32,580,train,True
22,H,2016-08-21 00:36:25.080984,R89,844,train,True
23,A,2016-12-25 00:32:07.000000,R70,764,train,False
23,B,2016-12-26 12:22:20.838403,R51,557,train,False
23,C,2016-12-27 16:37:43.721422,R59,730,train,False
23,E,2016-12-28 06:03:28.140766,R17,145,train,True
23,F,2016-12-30 02:50:47.068407,R4,840,train,True
23,G,2016-12-31 09:25:14.616152,R28,969,train,True
23,H,2017-01-01 00:08:57.685297,R57,254,train,True
24,A,2019-01-15 22:34:03.000000,R73,275,test,False
24,X,2019-01-16 18:11:35.040513,R97,671,test,False
24,Y,2019-01-17 08:39:43.955530,R60,951,test,False
24,E,2019-01-19 03:50:57.813420,R17,730,test,True
24,F,2019-01-19 17:37:21.022833,R57,503,test,True
24,G,2019-01-20 07:48:42.271396,R84,935,test,True
24,H,2019-01-20 15:42:39.053979,R62,287,test,True
25,A,2015-11-24 11:00:39.000000,R4,730,train,False
25,B,2015-11-24 21:18:06.850400,R34,63,train,False
25,C,2015-11-25 10:14:22.829836,R9,875,train,False
25,E,2015-11-26 15:40:06.154958,R36,896,train,True
25,F,2015-11-27 01:19:55.693878,R92,269,train,True
25,G,2015-11-27 15:50:27.214360,R78,433,train,True
25,H,2015-11-28 09:59:45.675047,R20,562,train,True
26,A,2018-10-11 12:22:03.000000,R81,108,test,False
26,X,2018-10-13 07:24:53.359484,R29,935,test,False
26,Y,2018-10-14 03:37:48.922651,R19,984,test,False
26,E,2018-10-14 14:53:42.088440,R92,773,test,True
26,F,2018-10-16 04:42:05.366263,R54,472,test,True
26,G,2018-10-17 17:41:36.122180,R89,157,test,True
26,H,2018-10-18 15:37:19.230364,R61,19,test,True
27,A,2017-06-23 02:43:11.000000,R39,928,train,False
27,B,2017-06-24 01:14:20.013382,R28,844,train,False
27,C,2017-06-24 06:46:36.326389,R54,572,train,False
27,E,2017-06-25 19:01:56.689042,R97,502,train,True
27,F,2017-06-27 06:31:26.665350,R75,875,train,True
27,G,2017-06-28 10:31:37.818117,R71,844,train,True
27,H,2017-06-29 00:29:10.510094,R59,182,train,True
28,A,2019-01-23 13:03:25.000000,R18,40,train,False
28,B,2019-01-24 10:44:08.075490,R85,998,train,False
28,C,2019-01-26 02:31:18.748691,R13,256,train,False
28,D,2019-01-27 13:59:43.876657,R74,256,train,True
28,F,2019-01-28 05:09:36.671507,R4,383,train,True
28,G,2019-01-30 00:28:55.138883,R57,262,train,True
28,H,2019-01-31 06:05:30.373384,R50,790,train,True
29,A,2015-02-20 00:56:04.000000,R19,946,train,False
29,B,2015-02-20 11:17:53.777208,R56,485,train,False
29,C,2015-02-21 00:21:01.746809,R6,828,train,False
29,E,2015-02-21 21:20:21.595085,R52,951,train,True
29,F,2015-02-23 13:42:25.382713,R74,418,train,True
29,G,2015-02-23 17:08:38.668032,R24,805,train,True
29,H,2015-02-25 10:04:17.178890,R17,848,train,True
30,A,2018-05-04 00:29:46.000000,R67,671,train,False
30,B,2018-05-05 20:08:09.429821,R92,773,train,False
30,C,2018-05-07 11:14:55.893394,R80,437,train,False
30,D,2018-05-07 13:22:52.837678,R89,84,train,True
30,F,2018-05-07 14:36:37.221352,R15,583,train,True
30,G,2018-05-08 04:52:11.188170,R36,622,train,True
30,H,2018-05-08 23:12:01.111187,R93,896,train,True
31,A,2017-05-22 00:53:19.000000,R66,946,train,False
31,B,2017-05-23 21:51:46.303464,R23,562,train,False
31,C,2017-05-24 06:54:34.217916,R36,829,train,False
31,E,2017-05-25 03:10:50.930283,R43,182,train,True
31,F,2017-05-26 08:41:22.757207,R29,624,train,True
31,G,2017-05-27 22:14:01.428814,R44,852,train,True
31,H,2017-05-28 12:20:51.535297,R38,613,train,True
32,A,2017-04-18 03:13:08.000000,R32,312,train,False
32,B,2017-04-18 06:55:54.603716,R68,991,train,False
32,C,2017-04-20 02:48:38.150358,R52,717,train,False
32,E,2017-04-20 05:17:28.718348,R34,40,train,True
32,F,2017-04-20 14:00:40.092531,R25,562,train,True
32,G,2017-04-21 21:43:59.069760,R62,269,train,True
32,H,2017-04-22 00:14:36.397458,R93,157,train,True
33,A,2016-07-07 23:05:42.000000,R53,557,test,False
33,X,2016-07-08 20:29:43.516542,R5,16,test,False
33,Y,2016-07-09 23:21:54.247138,R46,984,test,False
33,E,2016-07-11 20:42:07.308556,R31,773,test,True
33,F,2016-07-11 21:57:29.883527,R56,433,test,True
33,G,2016-07-13 03:26:28.312367,R92,262,test,True
33,H,2016-07-15 01:42:51.490219,R9,485,test,True
34,A,2018-02-17 08:26:23.000000,R23,275,train,False
34,B,2018-02-18 21:37:18.078033,R91,928,train,False
34,C,2018-02-19 14:51:09.368378,R28,341,train,False
34,D,2018-02-21 02:57:06.950991,R43,419,train,True
34,F,2018-02-22 08:48:20.146875,R12,157,train,True
34,G,2018-02-22 13:38:43.366995,R42,324,train,True
34,H,2018-02-24 10:32:48.474568,R18,853,train,True
35,A,2016-12-07 09:08:13.000000,R93,251,train,False
35,B,2016-12-09 06:52:58.874078,R11,529,train,False
35,C,2016-12-10 13:06:19.705126,R21,601,train,False
35,E,2016-12-11 22:08:52.382225,R81,572,train,True
35,F,2016-12-13 03:40:20.081293,R46,437,train,True
35,G,2016-12-13 11:14:22.051138,R48,256,train,True
35,H,2016-12-15 10:39:31.287757,R91,433,train,True
36,A,2015-08-20 15:58:36.000000,R82,485,train,False
36,B,2015-08-20 16:26:06.874808,R87,935,train,False
36,C,2015-08-20 18:41:26.536920,R10,275,train,False
36,D,2015-08-22 01:43:33.069115,R69,233,train,True
36,F,2015-08-23 07:05:05.654017,R51,437,train,True
36,G,2015-08-24 22:54:43.774017,R27,951,train,True
36,H,2015-08-25 23:39:23.870213,R52,341,train,True
37,A,2015-07-24 21:43:51.000000,R9,355,train,False
37,B,2015-07-26 09:30:44.521644,R54,764,train,False
37,C,2015-07-27 19:29:16.345341,R23,341,train,False
37,D,2015-07-28 07:21:38.413934,R30,269,train,True
37,F,2015-07-29 20:37:34.846451,R8,928,train,True
37,G,2015-07-31 19:13:14.053601,R53,145,train,True
37,H,2015-08-01 20:32:36.160451,R79,341,train,True
38,A,2019-01-16 16:19:50.000000,R39,926,test,False
38,X,2019-01-17 20:25:07.748113,R48,353,test,False
38,Y,2019-01-18 16:46:22.975258,R53,13,test,False
38,D,2019-01-19 06:26:38.058912,R22,182,test,True
38,F,2019-01-21 03:16:38.474768,R7,624,test,True
38,G,2019-01-22 00:48:41.379539,R32,433,test,True
38,H,2019-01-22 12:22:20.981959,R64,84,test,True
39,A,2019-07-30 17:32:45.000000,R81,502,train,False
39,B,2019-07-31 12:11:58.726936,R91,84,train,False
39,C,2019-08-01 01:02:21.136004,R74,529,train,False
39,E,2019-08-02 21:51:50.020291,R83,433,train,True
39,F,2019-08-03 14:40:40.036735,R51,502,train,True
39,G,2019-08-05 01:10:44.040590,R16,562,train,True
39,H,2019-08-06 22:11:53.111119,R45,98,train,True
40,A,2015-11-23 14:38:22.000000,R40,256,test,False
40,X,2015-11-23 15:00:23.338847,R28,503,test,False
40,Y,2015-11-23 18:48:46.690040,R58,275,test,False
40,D,2015-11-25 05:50:48.198057,R67,182,test,True
40,F,2015-11-26 16:49:52.157130,R45,353,test,True
40,G,2015-11-28 16:43:10.033011,R87,251,test,True
40,H,2015-11-30 02:56:45.343523,R17,40,test,True
41,A,2017-10-18 21:46:30.000000,R7,529,train,False
41,B,2017-10-19 23:34:32.956461,R97,848,train,False
41,C,2017-10-20 05:06:22.067991,R54,784,train,False
41,E,2017-10-21 00:21:48.741118,R11,539,train,True
41,F,2017-10-22 07:56:48.123445,R6,562,train,True
41,G,2017-10-22 15:41:37.711927,R21,879,train,True
41,H,2017-10-23 18:41:43.767385,R30,624,train,True
42,A,2018-08-17 19:06:33.000000,R53,529,train,False
42,B,2018-08-17 20:46:59.599728,R87,19,train,False
42,C,2018-08-18 18:46:53.984585,R72,853,train,False
42,E,2018-08-20 16:20:33.687100,R32,472,train,True
42,F,2018-08-21 06:11:48.752672,R93,848,train,True
42,G,2018-08-23 02:46:33.965945,R60,764,train,True
42,H,2018-08-24 05:47:03.304665,R39,984,train,True
43,A,2019-07-18 14:52:32.000000,R31,287,train,False
43,B,2019-07-18 23:27:38.530983,R59,671,train,False
43,C,2019-07-19 20:59:59.031055,R32,355,train,False
43,D,2019-07-21 00:11:25.148512,R29,98,train,True
43,F,2019-07-22 02:09:05.022887,R18,717,train,True
43,G,2019-07-23 17:23:09.257831,R37,805,train,True
43,H,2019-07-24 23:39:51.007640,R82,601,train,True
44,A,2015-06-18 10:52:39.000000,R82,580,train,False
44,B,2015-06-18 12:58:57.222055,R60,848,train,False
44,C,2015-06-19 22:14:38.939608,R90,853,train,False
44,E,2015-06-21 15:44:38.436039,R31,984,train,True
44,F,2015-06-22 16:12:44.807225,R87,433,train,True
44,G,2015-06-23 07:31:53.560975,R7,622,train,True
44,H,2015-06-24 01:55:34.089338,R29,251,train,True
45,A,2017-07-13 22:29:36.000000,R100,108,train,False
45,B,2017-07-15 15:03:45.008439,R60,485,train,False
45,C,2017-07-16 07:13:56.947304,R27,442,train,False
45,D,2017-07-16 18:33:15.336194,R21,935,train,True
45,F,2017-07-17 08:46:27.703363,R44,600,train,True
45,G,2017-07-18 13:46:22.717168,R89,19,train,True
45,H,2017-07-19 15:49:55.695101,R46,805,train,True
46,A,2019-08-08 09:40:12.000000,R63,624,train,False
46,B,2019-08-08 19:38:16.798857,R33,624,train,False
46,C,2019-08-10 15:49:05.861988,R22,355,train,False
46,D,2019-08-11 17:57:10.004370,R53,730,train,True
46,F,2019-08-11 21:34:04.545586,R10,926,train,True
46,G,2019-08-12 21:35:45.574068,R74,805,train,True
46,H,2019-08-13 11:45:16.171443,R60,442,train,True
47,A,2017-01-22 06:38:41.000000,R69,19,train,False
47,B,2017-01-23 21:11:39.141705,R86,764,train,False
47,C,2017-01-24 03:34:11.552402,R55,896,train,False
47,E,2017-01-24 22:30:28.148842,R7,256,train,True
47,F,2017-01-26 04:40:45.778180,R77,600,train,True
47,G,2017-01-27 16:40:54.278169,R11,433,train,True
47,H,2017-01-29 13:14:52.482060,R98,828,train,True
48,A,2019-01-10 22:56:00.000000,R22,157,train,False
48,B,2019-01-12 00:55:51.584071,R54,717,train,False
48,C,2019-01-13 00:24:05.662286,R14,233,train,False
48,D,2019-01-13 02:50:45.777697,R2,40,train,True
48,F,2019-01-13 06:03:35.031036,R79,562,train,True
48,G,2019-01-14 02:36:17.812306,R39,485,train,True
48,H,2019-01-15 17:53:06.529338,R38,853,train,True
49,A,2016-07-18 22:46:09.000000,R8,196,train,False
49,B,2016-07-19 16:44:54.250447,R66,262,train,False
49,C,2016-07-21 04:28:37.035496,R87,324,train,False
49,D,2016-07-22 22:29:39.314269,R63,341,train,True
49,F,2016-07-23 23:33:36.454385,R34,196,train,True
49,G,2016-07-24 23:43:29.403493,R58,875,train,True
49,H,2016-07-26 05:14:40.993999,R49,624,train,True
50,A,2017-08-27 14:17:22.000000,R64,805,train,False
50,B,2017-08-28 01:07:49.483728,R55,419,train,False
50,C,2017-08-29 07:07:51.507700,R42,613,train,False
50,E,2017-08-29 08:35:09.996546,R20,624,train,True
50,F,2017-08-29 23:36:01.528444,R82,418,train,True
50,G,2017-08-31 21:42:19.482244,R99,233,train,True
50,H,2017-09-01 15:10:03.276634,R62,844,train,True
51,A,2016-02-25 21:14:09.000000,R76,63,train,False
51,B,2016-02-27 00:00:25.261605,R46,229,train,False
51,C,2016-02-28 06:01:30.402220,R53,63,train,False
51,D,2016-02-28 10:30:54.058811,R33,256,train,True
51,F,2016-02-29 22:15:49.067142,R35,572,train,True
51,G,2016-03-01 06:45:57.012443,R8,762,train,True
51,H,2016-03-03 00:53:23.411937,R9,563,train,True
52,A,2018-11-09 06:51:08.000000,R32,604,train,False
52,B,2018-11-11 05:36:03.916295,R35,108,train,False
52,C,2018-11-12 13:23:57.305260,R100,40,train,False
52,D,2018-11-13 16:44:55.204909,R44,984,train,True
52,F,2018-11-13 16:53:13.342825,R20,829,train,True
52,G,2018-11-14 17:35:58.973128,R13,236,train,True
52,H,2018-11-16 09:49:34.957545,R40,355,train,True
53,A,2015-08-08 00:10:38.000000,R87,773,train,False
53,B,2015-08-08 03:35:27.100696,R76,98,train,False
53,C,2015-08-08 15:39:46.386574,R6,472,train,False
53,D,2015-08-08 23:10:10.414176,R80,157,train,True
53,F,2015-08-10 13:45:10.337288,R79,946,train,True
53,G,2015-08-11 16:17:31.820406,R24,563,train,True
53,H,2015-08-12 04:06:48.789488,R70,287,train,True
54,A,2017-03-23 08:40:34.000000,R12,275,train,False
54,B,2017-03-23 11:26:35.304981,R45,624,train,False
54,C,2017-03-24 02:52:57.215480,R35,355,train,False
54,D,2017-03-25 01:50:16.120529,R15,236,train,True
54,F,2017-03-26 01:17:10.267990,R23,383,train,True
54,G,2017-03-26 13:45:15.245178,R15,84,train,True
54,H,2017-03-27 18:01:31.219336,R89,254,train,True
55,A,2019-03-17 18:33:51.000000,R46,805,test,False
55,X,2019-03-18 15:29:00.148693,R36,583,test,False
55,Y,2019-03-19 09:09:29.854375,R69,571,test,False
55,E,2019-03-19 15:54:55.309372,R36,604,test,True
55,F,2019-03-19 16:19:13.321888,R53,254,test,True
55,G,2019-03-20 16:12:14.775434,R51,256,test,True
55,H,2019-03-20 20:29:59.465488,R57,571,test,True
56,A,2018-11-01 06:18:13.000000,R85,878,test,False
56,X,2018-11-01 07:08:39.909410,R91,182,test,False
56,Y,2018-11-01 20:09:20.320473,R51,433,test,False
56,D,2018-11-03 07:18:03.574363,R73,256,test,True
56,F,2018-11-04 11:14:27.720851,R97,742,test,True
56,G,2018-11-06 08:24:11.221590,R56,840,test,True
56,H,2018-11-07 03:45:35.312330,R98,254,test,True
57,A,2015-05-06 21:05:41.000000,R7,853,test,False
57,X,2015-05-08 11:21:04.579345,R72,742,test,False
57,Y,2015-05-09 18:14:52.311139,R50,717,test,False
57,E,2015-05-11 07:57:23.770087,R3,928,test,True
57,F,2015-05-13 06:26:05.455057,R100,686,test,True
57,G,2015-05-13 17:08:38.214980,R74,442,test,True
57,H,2015-05-14 16:04:48.419567,R76,16,test,True
58,A,2018-03-30 04:16:59.000000,R89,829,train,False
58,B,2018-03-31 14:34:45.268330,R58,784,train,False
58,C,2018-04-01 15:12:21.696107,R80,969,train,False
58,E,2018-04-02 08:32:21.107151,R46,40,train,True
58,F,2018-04-02 18:58:04.494022,R73,383,train,True
58,G,2018-04-04 16:20:59.670068,R22,262,train,True
58,H,2018-04-05 04:20:05.506892,R23,433,train,True
59,A,2017-09-28 05:19:22.000000,R95,879,test,False
59,X,2017-09-28 13:49:01.009987,R86,503,test,False
59,Y,2017-09-30 12:09:51.218010,R18,447,test,False
59,D,2017-09-30 21:19:14.138291,R26,341,test,True
59,F,2017-10-01 09:30:18.831831,R24,742,test,True
59,G,2017-10-02 23:55:33.385222,R88,671,test,True
59,H,2017-10-03 07:49:20.517003,R44,583,test,True
60,A,2018-11-13 06:23:32.000000,R34,40,train,False
60,B,2018-11-14 16:51:28.505458,R43,485,train,False
60,C,2018-11-16 01:34:16.644497,R14,233,train,False
60,D,2018-11-16 07:00:58.692744,R23,355,train,True
60,F,2018-11-16 18:17:10.138754,R51,182,train,True
60,G,2018-11-18 08:40:57.589534,R43,262,train,True
60,H,2018-11-20 02:24:23.960744,R77,604,train,True
61,A,2019-07-11 17:16:45.000000,R16,539,test,False
61,X,2019-07-13 13:10:57.975224,R63,932,test,False
61,Y,2019-07-14 03:25:17.205297,R27,784,test,False
61,E,2019-07-15 11:09:59.744753,R76,63,test,True
61,F,2019-07-16 04:45:23.579000,R81,583,test,True
61,G,2019-07-16 17:32:44.035789,R98,998,test,True
61,H,2019-07-17 21:03:42.829524,R26,828,test,True
62,A,2019-06-30 23:00:43.000000,R10,182,train,False
62,B,2019-07-01 17:38:07.655627,R91,437,train,False
62,C,2019-07-01 19:50:34.150599,R83,562,train,False
62,E,2019-07-03 03:58:14.836675,R90,762,train,True
62,F,2019-07-05 03:54:02.251402,R53,157,train,True
62,G,2019-07-06 00:13:04.866917,R79,236,train,True
62,H,2019-07-07 08:57:34.411074,R41,879,train,True
63,A,2015-03-28 16:15:02.000000,R85,433,train,False
63,B,2015-03-29 17:45:08.770355,R6,502,train,False
63,C,2015-03-30 22:10:34.149908,R36,848,train,False
63,E,2015-04-01 00:52:37.474548,R8,63,train,True
63,F,2015-04-03 00:12:11.348671,R5,671,train,True
63,G,2015-04-04 01:58:35.899548,R28,609,train,True
63,H,2015-04-04 19:21:33.041968,R56,571,train,True
64,A,2015-04-11 06:41:55.000000,R9,998,train,False
64,B,2015-04-12 23:00:21.157279,R81,811,train,False
64,C,2015-04-13 15:42:26.454049,R47,624,train,False
64,E,2015-04-14 23:30:48.080069,R3,262,train,True
64,F,2015-04-16 09:48:39.094575,R56,571,train,True
64,G,2015-04-17 19:22:14.236839,R78,77,train,True
64,H,2015-04-19 15:25:16.128003,R56,437,train,True
65,A,2015-02-15 20:16:15.000000,R8,262,train,False
65,B,2015-02-17 16:04:41.506911,R2,601,train,False
65,C,2015-02-18 11:48:10.223016,R83,790,train,False
65,E,2015-02-20 01:53:52.634899,R7,483,train,True
65,F,2015-02-21 14:20:15.686280,R1,571,train,True
65,G,2015-02-22 05:29:57.136098,R24,998,train,True
65,H,2015-02-22 05:49:16.435845,R91,844,train,True
66,A,2015-10-21 13:15:49.000000,R58,256,train,False
66,B,2015-10-22 11:15:07.418982,R35,604,train,False
66,C,2015-10-23 08:11:26.935509,R1,233,train,False
66,D,2015-10-24 02:43:37.878038,R97,433,train,True
66,F,2015-10-24 16:26:54.030196,R90,269,train,True
66,G,2015-10-26 14:16:14.874322,R58,324,train,True
66,H,2015-10-27 01:01:17.546152,R62,998,train,True
67,A,2018-02-10 21:14:47.000000,R96,437,test,False
67,X,2018-02-12 08:14:28.407454,R30,262,test,False
67,Y,2018-02-13 18:39:41.344022,R2,442,test,False
67,D,2018-02-14 08:56:01.166884,R1,503,test,True
67,F,2018-02-15 15:21:40.649020,R61,563,test,True
67,G,2018-02-16 15:13:08.229346,R73,362,test,True
67,H,2018-02-18 09:45:46.917547,R57,229,test,True
68,A,2017-09-29 10:40:22.000000,R20,879,test,False
68,X,2017-09-29 15:46:28.511566,R48,383,test,False
68,Y,2017-09-29 18:44:09.282509,R75,254,test,False
68,D,2017-09-30 18:59:33.682007,R39,562,test,True
68,F,2017-10-01 06:02:33.027793,R21,229,test,True
68,G,2017-10-02 17:42:12.214158,R75,580,test,True
68,H,2017-10-03 14:04:07.713999,R6,40,test,True
69,A,2017-04-21 06:02:47.000000,R15,529,train,False
69,B,2017-04-22 14:25:04.269846,R46,811,train,False
69,C,2017-04-24 10:32:31.015820,R61,571,train,False
69,E,2017-04-26 07:02:59.735824,R45,998,train,True
