case,activity,timestamp,resource,price,case_label,target
8,A,2019-02-26 14:47:00.000000,R80,383,train,False
8,B,2019-02-27 23:24:37.600311,R62,503,train,False
8,C,2019-02-28 11:26:14.315263,R2,539,train,False
8,E,2019-02-28 12:19:15.791942,R7,433,train,True
8,F,2019-03-02 08:11:25.629472,R46,287,train,True
8,G,2019-03-03 23:59:05.138632,R71,764,train,True
8,H,2019-03-04 03:11:12.320643,R48,98,train,True
9,A,2015-11-23 13:20:56.000000,R38,878,train,False
9,B,2015-11-25 06:47:54.842840,R84,896,train,False
9,C,2015-11-26 20:17:13.525539,R1,557,train,False
9,E,2015-11-27 22:50:21.854401,R12,686,train,True
9,F,2015-11-28 04:49:41.950840,R36,324,train,True
9,G,2015-11-30 03:15:27.801606,R73,580,train,True
9,H,2015-12-01 05:30:40.019646,R78,98,train,True
10,A,2017-12-22 18:23:04.000000,R25,879,train,False
10,B,2017-12-24 10:38:02.235382,R73,275,train,False
10,C,2017-12-24 19:32:59.022245,R34,196,train,False
10,D,2017-12-25 03:47:49.097903,R29,485,train,True
10,F,2017-12-26 05:07:35.818021,R83,145,train,True
10,G,2017-12-27 12:52:19.251743,R48,562,train,True
10,H,2017-12-29 00:26:23.960564,R5,853,train,True
11,A,2017-06-16 18:52:37.000000,R99,622,train,False
11,B,2017-06-18 02:40:08.500788,R69,19,train,False
11,C,2017-06-18 05:50:43.896982,R55,613,train,False
11,E,2017-06-19 04:19:22.376068,R41,437,train,True
11,F,2017-06-20 02:37:25.757936,R9,879,train,True
11,G,2017-06-22 00:33:56.272320,R30,55,train,True
11,H,2017-06-22 06:41:27.062205,R90,879,train,True
12,A,2015-10-19 17:05:03.000000,R97,686,train,False
12,B,2015-10-21 16:37:20.112595,R93,811,train,False
12,C,2015-10-23 03:06:03.488083,R91,157,train,False
12,D,2015-10-24 23:49:24.192717,R67,828,train,True
12,F,2015-10-25 08:04:18.257115,R87,63,train,True
12,G,2015-10-25 12:42:25.947071,R96,557,train,True
12,H,2015-10-26 18:45:16.358460,R19,730,train,True
13,A,2018-09-24 02:31:30.000000,R34,609,test,False
13,B,2018-09-24 20:29:58.210672,R12,828,test,False
13,X,2018-09-25 14:22:39.695990,R83,879,test,False
13,E,2018-09-27 01:08:34.664861,R94,182,test,True
13,F,2018-09-27 05:00:00.122564,R73,601,test,True
13,G,2018-09-27 19:49:36.870723,R3,613,test,True
13,H,2018-09-28 07:17:07.612451,R91,40,test,True
14,A,2016-09-19 06:43:47.000000,R96,671,train,False
14,B,2016-09-20 10:13:38.071775,R15,287,train,False
14,C,2016-09-21 12:06:54.591712,R48,562,train,False
14,E,2016-09-22 03:40:34.334229,R93,604,train,True
14,F,2016-09-22 03:54:18.472395,R74,437,train,True
14,G,2016-09-23 19:45:42.651744,R23,562,train,True
14,H,2016-09-23 21:05:02.924009,R100,896,train,True
15,A,2017-04-28 10:57:08.000000,R34,829,test,False
15,B,2017-04-28 20:10:51.451843,R28,773,test,False
15,X,2017-04-30 15:29:56.376935,R97,563,test,False
15,E,2017-05-02 01:56:57.568247,R67,946,test,True
15,F,2017-05-03 04:47:01.279177,R48,256,test,True
15,G,2017-05-03 13:26:40.776673,R11,98,test,True
15,H,2017-05-04 19:33:56.375577,R36,686,test,True
16,A,2018-07-05 14:32:54.000000,R7,601,test,False
16,B,2018-07-05 22:51:19.311113,R56,844,test,False
16,X,2018-07-07 07:03:05.986575,R84,98,test,False
16,D,2018-07-07 10:45:05.277338,R76,935,test,True
16,F,2018-07-08 05:00:55.271244,R29,848,test,True
16,G,2018-07-08 20:21:05.174793,R66,196,test,True
16,H,2018-07-09 12:23:52.209051,R78,896,test,True
17,A,2017-07-15 10:38:20.000000,R98,529,train,False
17,B,2017-07-17 00:32:20.546341,R66,764,train,False
17,C,2017-07-18 14:46:13.142052,R57,182,train,False
17,D,2017-07-19 20:47:45.644025,R47,928,train,True
17,F,2017-07-20 19:53:53.197699,R15,269,train,True
17,G,2017-07-22 06:21:54.621553,R1,437,train,True
17,H,2017-07-23 05:18:56.818716,R65,289,train,True
18,A,2017-02-10 14:08:06.000000,R23,98,train,False
18,B,2017-02-10 17:53:00.497311,R18,998,train,False
18,C,2017-02-11 19:15:54.324200,R15,984,train,False
18,E,2017-02-12 20:32:48.128877,R8,624,train,True
18,F,2017-02-13 20:03:23.962480,R31,529,train,True
18,G,2017-02-15 12:37:22.349901,R16,742,train,True
18,H,2017-02-15 17:51:01.752660,R79,419,train,True
19,A,2019-03-12 11:39:09.000000,R44,355,train,False
19,B,2019-03-12 20:46:52.131551,R28,483,train,False
19,C,2019-03-14 08:53:47.871360,R57,811,train,False
19,E,2019-03-14 14:44:40.901807,R25,601,train,True
19,F,2019-03-15 22:56:04.021709,R60,108,train,True
19,G,2019-03-17 03:22:22.183926,R7,233,train,True
19,H,2019-03-17 08:38:41.473396,R52,624,train,True
20,A,2015-10-12 14:48:28.000000,R62,613,train,False
20,B,2015-10-13 14:12:38.217247,R76,742,train,False
20,C,2015-10-15 01:26:35.010236,R92,879,train,False
20,E,2015-10-16 09:13:25.456930,R18,324,train,True
20,F,2015-10-16 17:46:02.417451,R36,108,train,True
20,G,2015-10-17 23:34:28.995071,R22,233,train,True
20,H,2015-10-19 10:07:26.725068,R47,969,train,True
21,A,2016-02-12 19:43:37.000000,R19,233,train,False
21,B,2016-02-13 09:48:19.813339,R77,233,train,False
21,C,2016-02-13 20:46:38.905434,R74,233,train,False
21,D,2016-02-14 17:39:31.406598,R35,362,train,True
21,F,2016-02-15 08:17:36.795377,R41,875,train,True
21,G,2016-02-17 00:18:45.221475,R85,622,train,True
21,H,2016-02-18 13:23:23.934203,R48,77,train,True
22,A,2015-08-19 05:49:54.000000,R52,805,test,False
22,B,2015-08-20 05:16:38.290824,R56,269,test,False
22,X,2015-08-22 05:06:02.189976,R81,829,test,False
22,E,2015-08-23 05:17:03.296574,R86,563,test,True
22,F,2015-08-24 16:53:34.256155,R85,262,test,True
22,G,2015-08-24 19:27:29.854050,R68,13,test,True
22,H,2015-08-26 08:10:56.265038,R88,622,test,True
23,A,2017-01-26 00:55:11.000000,R85,572,train,False
23,B,2017-01-27 15:55:08.659901,R93,829,train,False
23,C,2017-01-28 13:32:20.887892,R58,622,train,False
23,E,2017-01-29 11:14:46.551105,R60,562,train,True
23,F,2017-01-30 11:08:03.960779,R50,609,train,True
23,G,2017-01-31 12:56:33.998489,R73,935,train,True
23,H,2017-02-01 02:13:21.149806,R17,998,train,True
24,A,2019-08-05 15:13:03.000000,R17,991,test,False
24,B,2019-08-06 15:56:53.230676,R41,251,test,False
24,X,2019-08-07 11:49:32.564293,R73,353,test,False
24,D,2019-08-09 01:22:08.146847,R87,604,test,True
24,F,2019-08-09 19:24:48.968061,R7,805,test,True
24,G,2019-08-11 12:23:57.898677,R54,853,test,True
24,H,2019-08-12 18:17:11.415355,R59,16,test,True
25,A,2018-11-19 02:48:17.000000,R15,157,train,False
25,B,2018-11-20 20:48:28.639581,R67,503,train,False
25,C,2018-11-21 06:55:48.366378,R72,77,train,False
25,D,2018-11-22 06:20:44.122949,R89,341,train,True
25,F,2018-11-23 21:44:20.155445,R94,790,train,True
25,G,2018-11-24 16:32:36.398123,R72,932,train,True
25,H,2018-11-26 15:14:57.789331,R9,196,train,True
26,A,2015-10-22 22:52:37.000000,R50,437,train,False
26,B,2015-10-24 02:34:10.348487,R82,828,train,False
26,C,2015-10-25 14:36:53.349839,R48,437,train,False
26,D,2015-10-26 21:50:28.290724,R50,848,train,True
26,F,2015-10-27 17:19:40.974713,R79,878,train,True
26,G,2015-10-29 15:49:32.400378,R18,77,train,True
26,H,2015-10-31 12:40:53.786085,R94,572,train,True
27,A,2017-02-18 15:46:20.000000,R80,828,train,False
27,B,2017-02-19 08:59:19.650274,R78,848,train,False
27,C,2017-02-19 20:04:41.624871,R65,790,train,False
27,E,2017-02-20 11:00:40.338320,R3,256,train,True
27,F,2017-02-20 20:28:02.652336,R89,852,train,True
27,G,2017-02-21 18:00:19.756219,R12,562,train,True
27,H,2017-02-23 04:41:37.687153,R74,182,train,True
28,A,2017-09-25 04:02:37.000000,R43,926,train,False
28,B,2017-09-27 02:41:12.527601,R55,805,train,False
28,C,2017-09-28 11:18:41.591456,R87,433,train,False
28,D,2017-09-29 23:10:57.948364,R68,355,train,True
28,F,2017-10-01 03:34:13.086504,R34,580,train,True
28,G,2017-10-02 00:48:08.258622,R15,624,train,True
28,H,2017-10-02 17:37:39.160341,R48,984,train,True
29,A,2017-04-18 06:33:31.000000,R6,604,train,False
29,B,2017-04-19 15:39:55.027929,R91,811,train,False
29,C,2017-04-21 03:00:45.005367,R89,848,train,False
29,E,2017-04-21 23:32:30.004279,R38,572,train,True
29,F,2017-04-22 20:44:36.515654,R1,287,train,True
29,G,2017-04-24 04:42:02.189036,R11,418,train,True
29,H,2017-04-24 18:17:34.297010,R18,928,train,True
30,A,2017-06-20 07:31:06.000000,R97,805,train,False
30,B,2017-06-20 08:08:06.633347,R22,896,train,False
30,C,2017-06-22 08:00:35.567551,R29,879,train,False
30,E,2017-06-23 20:26:13.688472,R13,742,train,True
30,F,2017-06-25 00:20:03.604740,R31,773,train,True
30,G,2017-06-25 05:17:16.499280,R78,256,train,True
30,H,2017-06-25 13:39:36.210660,R68,157,train,True
31,A,2017-06-13 15:08:11.000000,R51,829,train,False
31,B,2017-06-14 19:51:20.030305,R16,790,train,False
31,C,2017-06-15 06:37:57.383224,R26,472,train,False
31,D,2017-06-15 13:28:14.670001,R36,19,train,True
31,F,2017-06-16 05:15:38.538146,R13,853,train,True
31,G,2017-06-17 02:23:19.780362,R87,433,train,True
31,H,2017-06-17 11:37:40.680876,R51,604,train,True
32,A,2018-05-17 19:56:33.000000,R73,362,train,False
32,B,2018-05-19 13:10:37.117276,R49,762,train,False
32,C,2018-05-20 05:22:35.095538,R34,16,train,False
32,D,2018-05-20 10:18:29.026705,R55,437,train,True
32,F,2018-05-21 04:12:21.580059,R90,571,train,True
32,G,2018-05-22 17:20:21.771630,R81,879,train,True
32,H,2018-05-23 08:16:42.345723,R89,572,train,True
33,A,2017-01-24 14:03:27.000000,R40,55,train,False
33,B,2017-01-26 06:53:39.737577,R39,353,train,False
33,C,2017-01-27 21:49:26.776084,R92,879,train,False
33,E,2017-01-28 09:18:07.768672,R20,55,train,True
33,F,2017-01-28 23:49:43.885034,R85,275,train,True
33,G,2017-01-29 14:27:42.981967,R79,562,train,True
33,H,2017-01-30 09:03:07.246782,R90,742,train,True
34,A,2017-08-11 21:33:22.000000,R26,563,train,False
34,B,2017-08-12 13:46:42.370429,R54,773,train,False
34,C,2017-08-14 07:50:03.481331,R83,485,train,False
34,D,2017-08-15 02:06:51.602459,R97,251,train,True
34,F,2017-08-15 22:35:21.314639,R69,437,train,True
34,G,2017-08-17 21:34:00.734636,R79,77,train,True
34,H,2017-08-18 15:06:01.074247,R25,312,train,True
35,A,2017-05-26 09:04:01.000000,R59,946,train,False
35,B,2017-05-26 13:43:21.815790,R66,472,train,False
35,C,2017-05-28 09:48:59.217178,R77,324,train,False
35,D,2017-05-29 09:40:23.790036,R39,624,train,True
35,F,2017-05-29 16:11:06.955487,R17,773,train,True
35,G,2017-05-29 21:52:47.144043,R67,289,train,True
35,H,2017-05-30 13:28:43.828620,R23,926,train,True
36,A,2017-09-10 07:17:19.000000,R56,969,train,False
36,B,2017-09-10 22:39:33.629501,R54,502,train,False
36,C,2017-09-12 10:29:20.928837,R83,157,train,False
36,D,2017-09-13 06:19:52.577336,R60,848,train,True
36,F,2017-09-14 15:28:13.386787,R81,229,train,True
36,G,2017-09-15 21:38:29.985004,R60,236,train,True
36,H,2017-09-16 04:58:36.201228,R64,84,train,True
37,A,2019-07-09 15:16:30.000000,R21,879,train,False
37,B,2019-07-10 15:53:32.846292,R20,98,train,False
37,C,2019-07-12 10:10:52.776678,R37,236,train,False
37,D,2019-07-13 22:13:01.665400,R15,262,train,True
37,F,2019-07-14 17:19:28.484904,R1,896,train,True
37,G,2019-07-16 16:30:04.208144,R48,878,train,True
37,H,2019-07-17 20:02:24.058154,R88,251,train,True
38,A,2018-03-15 17:05:28.000000,R54,437,train,False
38,B,2018-03-16 13:01:22.667785,R50,472,train,False
38,C,2018-03-18 01:13:06.986840,R78,289,train,False
38,D,2018-03-19 07:03:23.472502,R2,275,train,True
38,F,2018-03-20 08:08:11.977001,R72,324,train,True
38,G,2018-03-21 03:14:57.368338,R66,40,train,True
38,H,2018-03-21 22:53:33.050249,R81,98,train,True
39,A,2016-03-26 20:05:07.000000,R84,624,train,False
39,B,2016-03-28 15:19:13.874925,R68,932,train,False
39,C,2016-03-28 22:30:38.224334,R12,686,train,False
39,E,2016-03-29 01:25:59.899529,R19,686,train,True
39,F,2016-03-30 19:37:20.882690,R22,762,train,True
39,G,2016-03-30 20:22:53.922623,R10,353,train,True
39,H,2016-04-01 00:07:39.515210,R27,55,train,True
40,A,2018-05-21 19:30:54.000000,R38,77,train,False
40,B,2018-05-23 10:57:57.338253,R84,984,train,False
40,C,2018-05-24 06:51:36.548313,R76,362,train,False
40,D,2018-05-24 09:44:00.972634,R5,583,train,True
40,F,2018-05-25 11:07:20.787660,R14,609,train,True
40,G,2018-05-26 08:19:03.657403,R54,77,train,True
40,H,2018-05-27 02:38:37.281978,R19,879,train,True
41,A,2019-03-05 04:08:21.000000,R70,229,train,False
41,B,2019-03-05 18:39:25.916693,R41,419,train,False
41,C,2019-03-06 08:21:20.963649,R89,108,train,False
41,D,2019-03-08 05:21:52.171158,R64,811,train,True
41,F,2019-03-08 19:10:20.409873,R37,624,train,True
41,G,2019-03-08 20:17:17.425241,R30,108,train,True
41,H,2019-03-09 08:13:57.290078,R14,256,train,True
42,A,2016-03-05 13:26:41.000000,R29,829,train,False
42,B,2016-03-06 20:38:05.267717,R71,275,train,False
42,C,2016-03-08 03:21:04.481330,R63,256,train,False
42,D,2016-03-09 20:47:07.741045,R95,844,train,True
42,F,2016-03-09 22:24:53.207008,R8,840,train,True
42,G,2016-03-10 14:18:20.181083,R71,583,train,True
42,H,2016-03-12 04:30:09.561379,R21,40,train,True
43,A,2015-11-09 03:14:32.000000,R28,324,train,False
43,B,2015-11-10 20:23:17.873606,R5,437,train,False
43,C,2015-11-12 02:13:19.533778,R81,108,train,False
43,D,2015-11-13 21:22:52.721787,R38,353,train,True
43,F,2015-11-14 04:37:22.468615,R37,742,train,True
43,G,2015-11-15 22:19:53.834306,R25,233,train,True
43,H,2015-11-16 02:19:15.172325,R98,928,train,True
44,A,2015-06-19 15:03:56.000000,R29,442,train,False
44,B,2015-06-19 21:55:34.686499,R78,182,train,False
44,C,2015-06-20 23:09:47.557933,R65,419,train,False
44,D,2015-06-21 17:28:01.344267,R21,182,train,True
44,F,2015-06-23 03:38:01.492820,R18,951,train,True
44,G,2015-06-24 05:14:48.355880,R26,262,train,True
44,H,2015-06-25 07:36:30.313333,R54,98,train,True
45,A,2016-08-11 02:49:57.000000,R72,562,train,False
45,B,2016-08-12 08:32:04.304024,R35,275,train,False
45,C,2016-08-13 07:05:14.585892,R8,969,train,False
45,E,2016-08-14 16:21:58.341082,R79,571,train,True
45,F,2016-08-16 04:52:54.012643,R9,840,train,True
45,G,2016-08-17 11:17:48.968343,R76,287,train,True
45,H,2016-08-18 00:02:53.961663,R63,98,train,True
46,A,2016-05-04 01:17:50.000000,R15,609,train,False
46,B,2016-05-05 12:19:57.990583,R71,353,train,False
46,C,2016-05-06 01:27:16.105530,R67,539,train,False
46,E,2016-05-07 01:34:55.457608,R59,503,train,True
46,F,2016-05-08 05:54:49.075563,R49,324,train,True
46,G,2016-05-08 10:07:29.715372,R72,928,train,True
46,H,2016-05-10 03:03:26.376438,R94,557,train,True
47,A,2015-05-10 07:05:54.000000,R78,773,train,False
47,B,2015-05-10 13:09:19.613138,R66,98,train,False
47,C,2015-05-10 17:39:53.943716,R39,418,train,False
47,D,2015-05-12 16:07:44.992534,R64,609,train,True
47,F,2015-05-14 05:36:17.941828,R77,324,train,True
47,G,2015-05-16 02:48:36.962245,R20,503,train,True
47,H,2015-05-17 22:03:51.868412,R69,287,train,True
48,A,2017-06-24 01:22:01.000000,R85,600,train,False
48,B,2017-06-24 12:36:21.849994,R12,433,train,False
48,C,2017-06-24 23:40:42.619192,R99,433,train,False
48,D,2017-06-25 14:40:03.282825,R58,355,train,True
48,F,2017-06-26 06:13:25.109435,R50,254,train,True
48,G,2017-06-26 14:59:58.090340,R33,848,train,True
48,H,2017-06-27 01:51:10.850598,R10,55,train,True
49,A,2016-12-28 11:02:09.000000,R19,879,train,False
49,B,2016-12-28 15:34:45.380466,R16,433,train,False
49,C,2016-12-28 17:55:56.908350,R75,287,train,False
49,D,2016-12-29 09:31:14.989808,R3,784,train,True
49,F,2016-12-29 23:07:57.666955,R56,790,train,True
49,G,2016-12-31 08:53:04.907535,R42,157,train,True
49,H,2016-12-31 15:28:45.111509,R61,580,train,True
50,A,2015-04-01 13:16:32.000000,R96,557,test,False
50,B,2015-04-02 12:00:43.136190,R41,529,test,False
50,X,2015-04-02 20:58:23.826745,R28,609,test,False
50,E,2015-04-04 05:00:28.372925,R71,624,test,True
50,F,2015-04-05 20:48:40.327842,R40,879,test,True
50,G,2015-04-07 17:50:49.410615,R35,19,test,True
50,H,2015-04-09 16:23:25.226752,R63,879,test,True
51,A,2015-10-23 02:40:12.000000,R2,932,test,False
51,B,2015-10-23 23:36:16.812970,R69,108,test,False
51,X,2015-10-25 02:58:49.235541,R16,63,test,False
51,D,2015-10-26 14:11:17.670833,R61,572,test,True
51,F,2015-10-26 15:33:53.300481,R62,926,test,True
51,G,2015-10-27 10:43:57.852446,R85,583,test,True
51,H,2015-10-28 12:49:12.303790,R45,447,test,True
52,A,2019-11-06 08:22:48.000000,R77,562,train,False
52,B,2019-11-06 23:47:26.995522,R2,503,train,False
52,C,2019-11-07 13:58:45.502034,R15,108,train,False
52,D,2019-11-07 15:39:26.886464,R89,16,train,True
52,F,2019-11-09 03:04:10.979496,R88,991,train,True
52,G,2019-11-09 14:48:29.525006,R77,254,train,True
52,H,2019-11-10 01:06:08.715115,R42,485,train,True
53,A,2018-07-27 20:16:57.000000,R94,928,train,False
53,B,2018-07-29 18:39:48.813526,R81,341,train,False
53,C,2018-07-30 17:44:33.071807,R68,563,train,False
53,E,2018-08-01 15:27:41.397023,R93,19,train,True
53,F,2018-08-03 03:55:58.937320,R72,671,train,True
53,G,2018-08-04 14:13:46.521500,R65,583,train,True
53,H,2018-08-06 09:16:29.258590,R63,583,train,True
54,A,2017-08-12 07:58:54.000000,R28,951,train,False
54,B,2017-08-13 20:03:16.185930,R26,878,train,False
54,C,2017-08-14 19:11:07.348324,R26,969,train,False
54,E,2017-08-16 06:36:05.679696,R54,984,train,True
54,F,2017-08-17 00:45:12.851316,R35,251,train,True
54,G,2017-08-18 21:06:08.989032,R55,157,train,True
54,H,2017-08-19 17:36:10.197696,R88,580,train,True
55,A,2019-09-26 19:04:20.000000,R75,840,train,False
55,B,2019-09-28 01:33:32.754785,R65,529,train,False
55,C,2019-09-28 04:19:47.966210,R60,784,train,False
55,E,2019-09-28 09:51:44.203016,R7,926,train,True
55,F,2019-09-30 09:50:54.253073,R68,229,train,True
55,G,2019-10-02 04:19:26.236752,R25,275,train,True
55,H,2019-10-04 02:28:07.432491,R93,896,train,True
56,A,2016-07-13 16:42:38.000000,R86,609,test,False
56,B,2016-07-13 23:58:19.094169,R83,742,test,False
56,X,2016-07-14 20:51:32.786353,R90,108,test,False
56,D,2016-07-16 15:24:49.967585,R18,932,test,True
56,F,2016-07-17 14:07:24.922957,R24,485,test,True
56,G,2016-07-18 13:15:45.774879,R58,55,test,True
56,H,2016-07-19 05:44:18.927397,R79,563,test,True
57,A,2018-07-10 05:55:14.000000,R89,442,train,False
57,B,2018-07-11 05:07:34.938641,R44,717,train,False
57,C,2018-07-13 03:18:40.120259,R90,946,train,False
57,E,2018-07-14 09:25:13.658593,R62,98,train,True
57,F,2018-07-15 03:36:22.812145,R92,256,train,True
57,G,2018-07-15 05:36:08.545802,R82,182,train,True
57,H,2018-07-16 19:05:48.543857,R15,287,train,True
58,A,2016-04-06 15:30:28.000000,R39,848,train,False
58,B,2016-04-07 15:19:10.287335,R97,275,train,False
58,C,2016-04-07 21:02:00.450296,R96,624,train,False
58,E,2016-04-08 16:43:20.792222,R84,613,train,True
58,F,2016-04-09 07:01:58.487246,R58,609,train,True
58,G,2016-04-10 23:47:33.823975,R61,572,train,True
58,H,2016-04-11 17:47:17.648768,R5,563,train,True
59,A,2018-12-15 11:27:30.000000,R73,878,train,False
59,B,2018-12-15 14:41:46.593980,R7,98,train,False
59,C,2018-12-15 23:10:11.707621,R84,236,train,False
59,D,2018-12-16 06:46:05.839640,R64,503,train,True
59,F,2018-12-16 10:34:11.174829,R18,984,train,True
59,G,2018-12-16 19:18:28.831903,R94,829,train,True
59,H,2018-12-17 01:52:23.705605,R93,840,train,True
60,A,2019-11-24 00:59:49.000000,R83,275,train,False
60,B,2019-11-25 11:59:55.361265,R23,77,train,False
60,C,2019-11-27 09:09:15.707333,R77,485,train,False
60,D,2019-11-29 00:40:45.917936,R37,145,train,True
60,F,2019-11-29 17:54:45.986891,R27,600,train,True
60,G,2019-12-01 09:22:05.841891,R91,600,train,True
60,H,2019-12-02 00:11:17.983973,R8,383,train,True
61,A,2016-08-26 04:43:26.000000,R4,472,train,False
61,B,2016-08-27 02:32:40.446341,R93,182,train,False
61,C,2016-08-27 22:55:33.186728,R3,762,train,False
61,E,2016-08-28 15:37:08.468772,R81,969,train,True
61,F,2016-08-29 05:14:52.097712,R88,879,train,True
61,G,2016-08-30 17:04:25.175462,R41,686,train,True
61,H,2016-08-31 08:33:42.195629,R34,784,train,True
62,A,2019-09-01 00:57:31.000000,R35,998,train,False
62,B,2019-09-02 18:32:11.473987,R76,613,train,False
62,C,2019-09-03 16:09:08.773318,R15,848,train,False
62,E,2019-09-03 20:16:53.480032,R10,773,train,True
62,F,2019-09-04 22:31:45.844247,R66,55,train,True
62,G,2019-09-06 14:23:02.669480,R72,875,train,True
62,H,2019-09-07 08:21:37.032815,R89,84,train,True
63,A,2018-05-23 08:34:44.000000,R74,447,test,False
63,B,2018-05-25 08:05:45.787938,R76,236,test,False
63,X,2018-05-25 08:25:49.272223,R75,609,test,False
63,E,2018-05-27 02:24:44.347975,R34,236,test,True
63,F,2018-05-27 02:27:22.454001,R96,811,test,True
63,G,2018-05-28 23:31:02.439932,R86,583,test,True
63,H,2018-05-30 18:29:38.504529,R47,935,test,True
64,A,2019-05-18 00:02:36.000000,R96,19,test,False
64,B,2019-05-19 09:43:11.882680,R85,256,test,False
64,X,2019-05-20 08:04:01.405134,R67,433,test,False
64,D,2019-05-20 18:40:59.647577,R33,341,test,True
64,F,2019-05-22 02:06:16.801534,R41,572,test,True
64,G,2019-05-22 04:04:46.413655,R73,601,test,True
64,H,2019-05-23 16:20:45.493535,R34,539,test,True
65,A,2019-03-13 11:53:51.000000,R7,984,train,False
65,B,2019-03-14 17:22:24.211984,R64,946,train,False
65,C,2019-03-16 11:33:18.704373,R55,539,train,False
65,E,2019-03-17 06:25:06.319142,R15,275,train,True
65,F,2019-03-19 03:46:44.671679,R88,828,train,True
65,G,2019-03-20 08:55:39.488740,R45,998,train,True
65,H,2019-03-21 06:46:52.691562,R62,539,train,True
66,A,2015-06-26 19:25:19.000000,R58,472,train,False
66,B,2015-06-28 18:31:28.485915,R72,275,train,False
66,C,2015-06-30 08:26:33.383368,R12,437,train,False
66,D,2015-06-30 13:31:45.424737,R48,503,train,True
66,F,2015-07-01 06:43:58.600096,R58,875,train,True
66,G,2015-07-02 14:09:34.741511,R71,256,train,True
66,H,2015-07-03 19:50:24.420093,R86,437,train,True
67,A,2016-08-28 19:42:39.000000,R82,671,train,False
67,B,2016-08-29 08:10:52.989708,R4,844,train,False
67,C,2016-08-30 18:21:28.883965,R53,583,train,False
67,E,2016-08-31 15:58:06.100341,R84,572,train,True
67,F,2016-09-02 12:53:20.875798,R22,233,train,True
67,G,2016-09-04 09:59:47.757510,R50,764,train,True
67,H,2016-09-04 11:16:46.792145,R17,256,train,True
68,A,2016-04-15 17:20:32.000000,R100,730,train,False
68,B,2016-04-16 10:32:26.714293,R62,784,train,False
68,C,2016-04-17 02:41:06.244804,R73,991,train,False
68,E,2016-04-18 06:11:57.416866,R95,98,train,True
68,F,2016-04-18 07:44:13.153431,R56,991,train,True
68,G,2016-04-19 23:23:57.927574,R12,287,train,True
68,H,2016-04-21 22:03:20.229695,R89,437,train,True
69,A,2017-07-21 05:55:59.000000,R44,269,train,False
69,B,2017-07-22 14:10:27.805214,R42,269,train,False
69,C,2017-07-23 23:46:07.887779,R25,879,train,False
69,E,2017-07-25 21:49:18.296512,R3,503,train,True
69,F,2017-07-27 12:34:54.831087,R93,269,train,True
