case,activity,timestamp,resource,price,case_label,target
10,F,2018-04-01 20:55:47.789853,R2,4340,train,False
10,G,2018-04-03 07:18:32.273737,R5,6795,train,False
10,H,2018-04-03 23:08:15.570370,R64,9288,train,False
11,A,2018-05-24 12:22:26.000000,R53,7541,train,False
11,B,2018-05-26 11:25:07.166592,R35,4752,train,False
11,C,2018-05-27 10:35:40.463131,R33,2923,train,False
11,D,2018-05-27 15:04:33.190197,R24,5453,train,True
11,F,2018-05-29 09:39:15.633314,R58,7250,train,False
11,G,2018-05-31 04:18:24.805457,R36,7067,train,False
11,H,2018-06-01 04:07:52.465897,R80,6042,train,False
12,A,2018-05-04 03:18:33.000000,R72,8821,train,False
12,B,2018-05-05 13:02:15.428360,R37,5109,train,False
12,C,2018-05-05 19:43:52.557453,R19,4717,train,False
12,D,2018-05-07 10:00:49.212831,R74,9645,train,True
12,F,2018-05-07 16:54:05.130967,R92,1309,train,False
12,G,2018-05-09 08:48:50.880772,R1,7113,train,False
12,H,2018-05-09 23:18:27.377068,R17,2908,train,False
13,A,2018-10-07 17:29:09.000000,R39,4836,train,False
13,B,2018-10-08 12:51:47.792404,R88,2670,train,False
13,C,2018-10-09 16:38:26.886231,R18,74,train,False
13,D,2018-10-10 22:10:38.868971,R98,7367,train,True
13,F,2018-10-12 04:04:50.265927,R92,946,train,False
13,G,2018-10-12 21:31:00.710663,R28,9656,train,False
13,H,2018-10-13 13:54:59.346142,R83,3235,train,False
14,A,2015-05-13 15:34:05.000000,R53,8465,train,False
14,B,2015-05-13 22:24:37.880413,R55,4561,train,False
14,C,2015-05-14 18:24:02.973253,R23,1153,train,False
14,D,2015-05-16 16:08:14.014873,R85,2411,train,True
14,F,2015-05-17 02:14:12.470279,R8,8019,train,False
14,G,2015-05-18 03:19:10.203635,R43,9901,train,False
14,H,2015-05-18 11:15:55.582735,R2,3392,train,False
15,A,2016-02-09 07:24:04.000000,R90,8148,train,False
15,B,2016-02-10 20:37:07.363327,R74,5856,train,False
15,C,2016-02-11 22:06:24.318797,R22,8450,train,False
15,E,2016-02-12 11:09:05.566627,R76,6930,train,True
15,F,2016-02-13 20:56:58.469333,R16,1142,train,False
15,G,2016-02-14 02:55:32.577355,R92,5469,train,False
15,H,2016-02-15 11:19:13.810706,R19,6692,train,False
16,A,2018-06-04 01:09:08.000000,R76,8356,train,False
16,B,2018-06-04 16:31:46.247638,R62,9541,train,False
16,C,2018-06-04 18:00:58.686448,R28,4749,train,False
16,D,2018-06-06 05:42:47.117850,R84,5071,train,True
16,F,2018-06-07 23:41:55.928020,R87,4247,train,False
16,G,2018-06-08 20:39:04.376582,R41,9486,train,False
16,H,2018-06-08 23:55:37.398330,R9,319,train,False
17,A,2017-11-15 22:35:36.000000,R65,6273,train,False
17,B,2017-11-16 10:45:06.166283,R32,6295,train,False
17,C,2017-11-17 17:38:54.761283,R56,4752,train,False
17,D,2017-11-18 17:00:37.946604,R82,7877,train,True
17,F,2017-11-19 14:26:53.404221,R100,9047,train,False
17,G,2017-11-20 21:05:34.915401,R20,5468,train,False
17,H,2017-11-21 13:40:25.667456,R9,1105,train,False
18,A,2016-04-21 23:20:28.000000,R3,2204,train,False
18,B,2016-04-23 08:08:50.554749,R47,6499,train,False
18,C,2016-04-23 15:01:49.069894,R38,62,train,False
18,D,2016-04-24 05:06:06.093047,R48,1745,train,True
18,F,2016-04-24 23:44:14.537952,R43,1262,train,False
18,G,2016-04-25 11:43:39.859280,R30,2318,train,False
18,H,2016-04-26 16:51:13.545429,R92,2934,train,False
19,A,2019-07-26 07:57:19.000000,R44,3398,train,False
19,B,2019-07-26 12:40:32.556417,R97,8911,train,False
19,C,2019-07-26 15:32:04.768202,R95,4781,train,False
19,D,2019-07-26 22:51:20.450006,R35,9991,train,True
19,F,2019-07-28 16:52:26.501405,R21,1200,train,False
19,G,2019-07-29 00:07:32.154705,R86,5157,train,False
19,H,2019-07-30 20:59:24.734013,R42,577,train,False
20,A,2017-08-28 11:18:26.000000,R35,4822,train,False
20,B,2017-08-29 14:16:58.120866,R50,631,train,False
20,C,2017-08-30 15:57:44.718228,R49,805,train,False
20,D,2017-09-01 10:05:47.495975,R23,6598,train,True
20,F,2017-09-01 19:42:41.313158,R17,7767,train,False
20,G,2017-09-03 11:43:43.204773,R16,6042,train,False
20,H,2017-09-05 03:06:07.153112,R29,4518,train,False
21,A,2018-01-17 10:50:45.000000,R96,8468,train,False
21,B,2018-01-19 07:00:56.792963,R58,2435,train,False
21,C,2018-01-21 03:39:38.974458,R13,4467,train,False
21,D,2018-01-21 11:44:09.780892,R59,409,train,True
21,F,2018-01-22 06:14:28.412892,R78,3101,train,False
21,G,2018-01-23 23:33:49.277076,R77,2060,train,False
21,H,2018-01-24 04:40:37.825082,R54,6184,train,False
22,A,2019-04-04 00:54:00.000000,R42,2731,train,False
22,B,2019-04-04 09:23:12.207195,R19,5696,train,False
22,C,2019-04-04 15:15:56.291444,R75,1463,train,False
22,D,2019-04-06 03:13:31.742546,R55,9438,train,True
22,F,2019-04-06 22:10:36.865110,R58,9998,train,False
22,G,2019-04-06 23:20:47.737953,R52,7929,train,False
22,H,2019-04-08 07:06:42.304088,R9,3150,train,False
23,A,2015-11-21 13:28:50.000000,R98,3846,train,False
23,B,2015-11-23 02:29:01.718641,R40,3624,train,False
23,C,2015-11-23 22:20:34.908907,R70,69,train,False
23,D,2015-11-24 10:15:35.170106,R40,4086,train,True
23,F,2015-11-25 05:51:21.340080,R85,2731,train,False
23,G,2015-11-26 15:06:16.874119,R51,5019,train,False
23,H,2015-11-28 03:31:05.160103,R55,8415,train,False
24,A,2017-06-09 23:57:17.000000,R6,5448,train,False
24,B,2017-06-10 00:12:40.913477,R73,2963,train,False
24,C,2017-06-10 05:13:33.108868,R6,1776,train,False
24,D,2017-06-11 20:29:26.484881,R3,6487,train,True
24,F,2017-06-12 10:22:02.444717,R40,2554,train,False
24,G,2017-06-12 13:00:27.913069,R79,4089,train,False
24,H,2017-06-13 07:05:58.584000,R11,8463,train,False
25,A,2015-01-02 14:08:03.000000,R87,8881,test,False
25,B,2015-01-04 06:39:23.116768,R49,2204,test,False
25,C,2015-01-05 17:53:45.358010,R2,1562,test,False
25,D,2015-01-07 13:42:15.434323,R47,8919,test,True
25,F,2015-01-07 21:38:53.572629,R66,5132,test,False
25,G,2015-01-08 15:16:48.139277,R30,9778,test,False
25,H,2015-01-09 19:18:58.418299,R52,5638,test,False
26,A,2019-01-26 18:08:09.000000,R88,9812,test,False
26,B,2019-01-28 11:24:44.448137,R26,7947,test,False
26,C,2019-01-29 16:00:05.765643,R30,5788,test,False
26,E,2019-01-30 06:43:54.108513,R69,6331,test,True
26,F,2019-01-30 12:39:13.000338,R41,4001,test,False
26,G,2019-01-31 10:09:13.017619,R12,7113,test,False
26,H,2019-02-01 17:50:55.382286,R10,7880,test,False
27,A,2018-08-10 00:34:00.000000,R16,6999,train,False
27,B,2018-08-10 15:14:07.391242,R34,7557,train,False
27,C,2018-08-11 10:42:06.433728,R79,6664,train,False
27,E,2018-08-11 20:18:24.012292,R93,2866,train,True
27,F,2018-08-12 20:55:38.342615,R23,4716,train,False
27,G,2018-08-13 02:11:06.042307,R3,2318,train,False
27,H,2018-08-13 17:12:10.659990,R97,2440,train,False
28,A,2019-01-29 08:12:32.000000,R87,6598,train,False
28,B,2019-01-31 00:58:43.028112,R38,3913,train,False
28,C,2019-01-31 18:16:07.262273,R8,1054,train,False
28,D,2019-02-02 16:51:18.592888,R76,7347,train,True
28,F,2019-02-04 16:45:42.545904,R97,3986,train,False
28,G,2019-02-05 21:28:22.215685,R34,6078,train,False
28,H,2019-02-07 13:40:36.869212,R9,1075,train,False
29,A,2015-01-08 11:14:37.000000,R27,6564,test,False
29,B,2015-01-09 14:06:35.087285,R49,7210,test,False
29,C,2015-01-11 07:26:37.978604,R30,9116,test,False
29,E,2015-01-12 01:57:03.421114,R36,9587,test,True
29,F,2015-01-13 04:15:59.235941,R12,1863,test,False
29,G,2015-01-14 18:40:12.063885,R61,6971,test,False
29,H,2015-01-14 23:36:52.963046,R49,7738,test,False
30,A,2016-08-28 15:16:41.000000,R43,1953,train,False
30,B,2016-08-30 12:47:39.923741,R62,6306,train,False
30,C,2016-09-01 12:17:37.537255,R18,6617,train,False
30,E,2016-09-03 04:32:15.079675,R16,7157,train,True
30,F,2016-09-03 20:14:22.019520,R39,1262,train,False
30,G,2016-09-04 14:51:45.688246,R73,1745,train,False
30,H,2016-09-06 10:12:21.254530,R84,3749,train,False
31,A,2017-12-10 13:18:39.000000,R87,3569,train,False
31,B,2017-12-11 06:02:00.609341,R11,1469,train,False
31,C,2017-12-12 18:28:08.733911,R47,9940,train,False
31,E,2017-12-14 09:14:40.053005,R25,6597,train,True
31,F,2017-12-14 23:54:05.133522,R70,5767,train,False
31,G,2017-12-16 00:46:07.983320,R9,9624,train,False
31,H,2017-12-16 15:25:24.065403,R66,3767,train,False
32,A,2016-12-15 22:15:10.000000,R98,3431,train,False
32,B,2016-12-16 10:56:40.600992,R5,5245,train,False
32,C,2016-12-17 02:33:07.722744,R8,8468,train,False
32,E,2016-12-18 15:30:28.212043,R94,1170,train,True
32,F,2016-12-19 13:13:10.776954,R76,9708,train,False
32,G,2016-12-21 02:59:46.049812,R66,2908,train,False
32,H,2016-12-22 19:56:03.112697,R66,168,train,False
33,A,2019-10-04 21:50:44.000000,R68,9857,train,False
33,B,2019-10-05 20:33:54.457527,R38,9901,train,False
33,C,2019-10-07 10:23:13.448774,R79,1579,train,False
33,D,2019-10-08 09:18:19.400877,R100,1304,train,True
33,F,2019-10-09 16:24:12.164886,R62,8796,train,False
33,G,2019-10-09 22:49:34.738263,R49,4360,train,False
33,H,2019-10-10 13:55:02.738028,R79,9983,train,False
34,A,2019-03-16 20:07:04.000000,R75,7140,train,False
34,B,2019-03-18 10:08:10.289882,R51,5658,train,False
34,C,2019-03-18 15:31:24.412178,R78,5082,train,False
34,E,2019-03-20 07:10:41.519727,R27,6478,train,True
34,F,2019-03-21 15:08:31.975164,R78,120,train,False
34,G,2019-03-22 22:06:14.595226,R50,9328,train,False
34,H,2019-03-23 07:06:08.932890,R29,5236,train,False
35,A,2017-05-02 16:21:55.000000,R64,3913,train,False
35,B,2017-05-04 09:45:15.193180,R82,594,train,False
35,C,2017-05-06 04:54:59.491728,R72,4400,train,False
35,D,2017-05-08 00:08:32.790047,R99,5309,train,True
35,F,2017-05-08 22:06:40.344783,R69,8784,train,False
35,G,2017-05-09 02:09:24.363217,R59,3987,train,False
35,H,2017-05-10 17:34:11.790479,R53,94,train,False
36,A,2019-03-05 04:21:34.000000,R40,1268,train,False
36,B,2019-03-05 06:07:30.311982,R23,2279,train,False
36,C,2019-03-05 10:24:58.214959,R2,6999,train,False
36,E,2019-03-06 16:35:45.569936,R10,8151,train,True
36,F,2019-03-07 18:37:35.939885,R91,2095,train,False
36,G,2019-03-07 19:49:57.565675,R36,1170,train,False
36,H,2019-03-09 13:38:57.040767,R92,4827,train,False
37,A,2018-11-11 07:29:32.000000,R19,3749,train,False
37,B,2018-11-11 18:20:26.807317,R23,7023,train,False
37,C,2018-11-13 09:52:56.698345,R38,5309,train,False
37,E,2018-11-13 20:59:41.276084,R39,5559,train,True
37,F,2018-11-15 08:31:57.179573,R70,5132,train,False
37,G,2018-11-16 19:44:37.253137,R61,6757,train,False
37,H,2018-11-17 07:40:57.673986,R19,1846,train,False
38,A,2017-01-08 09:24:13.000000,R60,5768,train,False
38,B,2017-01-08 20:30:10.500665,R1,1509,train,False
38,C,2017-01-10 03:38:36.708895,R60,6927,train,False
38,E,2017-01-11 02:37:28.187541,R12,7583,train,True
38,F,2017-01-12 08:30:25.433553,R3,9422,train,False
38,G,2017-01-13 20:14:37.909085,R17,7726,train,False
38,H,2017-01-14 18:22:45.274281,R41,7367,train,False
39,A,2019-09-19 22:23:55.000000,R3,7702,train,False
39,B,2019-09-21 05:32:01.337885,R77,7880,train,False
39,C,2019-09-21 08:46:27.645271,R83,41,train,False
39,D,2019-09-22 23:14:05.044905,R38,2126,train,True
39,F,2019-09-23 18:12:00.382897,R40,7668,train,False
39,G,2019-09-23 21:56:52.216988,R5,6387,train,False
39,H,2019-09-25 19:33:22.078833,R60,5921,train,False
40,A,2018-07-10 12:21:02.000000,R54,1337,test,False
40,B,2018-07-12 02:13:31.522113,R78,9603,test,False
40,C,2018-07-12 22:26:20.687718,R71,1708,test,False
40,D,2018-07-13 17:54:23.175518,R3,8131,test,True
40,F,2018-07-13 22:19:06.471107,R93,3703,test,False
40,G,2018-07-15 13:26:49.856294,R55,8463,test,False
40,H,2018-07-15 17:21:17.532371,R37,4686,test,False
41,A,2016-12-31 18:13:55.000000,R85,9985,train,False
41,B,2017-01-02 17:24:07.016137,R10,6533,train,False
41,C,2017-01-04 04:51:21.212618,R61,3221,train,False
41,D,2017-01-05 12:47:55.884471,R29,2470,train,True
41,F,2017-01-06 19:29:09.918495,R59,6001,train,False
41,G,2017-01-07 13:20:07.467776,R75,3913,train,False
41,H,2017-01-09 06:23:25.933817,R7,4001,train,False
42,A,2017-02-20 16:09:38.000000,R46,6609,train,False
42,B,2017-02-21 02:50:15.757845,R71,5008,train,False
42,C,2017-02-21 22:25:31.944302,R57,5921,train,False
42,E,2017-02-23 20:34:02.406507,R69,6965,train,True
42,F,2017-02-23 21:03:49.309750,R74,6338,train,False
42,G,2017-02-25 17:26:03.395669,R22,852,train,False
42,H,2017-02-27 10:57:38.230368,R10,4922,train,False
43,A,2016-11-13 03:35:11.000000,R36,7079,train,False
43,B,2016-11-13 13:59:05.618057,R44,2546,train,False
43,C,2016-11-15 06:05:46.953986,R74,7560,train,False
43,E,2016-11-16 05:02:18.135007,R11,8879,train,True
43,F,2016-11-17 10:08:04.958519,R74,4752,train,False
43,G,2016-11-17 21:03:34.294883,R60,3392,train,False
43,H,2016-11-18 05:12:56.505196,R57,2310,train,False
44,A,2016-08-07 22:02:13.000000,R37,9904,train,False
44,B,2016-08-08 19:48:47.450445,R3,409,train,False
44,C,2016-08-09 15:09:16.003712,R44,9005,train,False
44,E,2016-08-10 01:11:31.870624,R27,9078,train,True
44,F,2016-08-10 09:09:44.876077,R32,1075,train,False
44,G,2016-08-11 00:39:34.898122,R86,6274,train,False
44,H,2016-08-11 17:14:24.406619,R24,5225,train,False
45,A,2016-03-13 04:00:23.000000,R22,8721,train,False
45,B,2016-03-14 04:46:54.299771,R8,3083,train,False
45,C,2016-03-15 00:42:38.929333,R50,1851,train,False
45,D,2016-03-15 01:26:54.116007,R60,4086,train,True
45,F,2016-03-16 04:42:09.907477,R45,8192,train,False
45,G,2016-03-17 09:48:54.406977,R20,8151,train,False
45,H,2016-03-17 20:41:19.697998,R65,94,train,False
46,A,2016-11-08 06:03:51.000000,R47,6638,test,False
46,B,2016-11-08 12:24:45.355456,R38,5871,test,False
46,C,2016-11-08 12:30:51.110727,R29,9552,test,False
46,E,2016-11-09 08:54:58.445070,R30,6007,test,True
46,F,2016-11-09 14:00:45.260481,R100,889,test,False
46,G,2016-11-10 02:54:47.683285,R81,2866,test,False
46,H,2016-11-10 08:55:53.098864,R69,5395,test,False
47,A,2017-07-03 21:54:07.000000,R23,2095,train,False
47,B,2017-07-04 03:51:34.144803,R20,9254,train,False
47,C,2017-07-05 15:45:25.990295,R71,4781,train,False
47,D,2017-07-05 18:03:09.911546,R62,7023,train,True
47,F,2017-07-07 14:26:13.688353,R87,3810,train,False
47,G,2017-07-09 02:14:13.025642,R43,7727,train,False
47,H,2017-07-09 05:12:24.032528,R95,6184,train,False
48,A,2016-12-16 04:34:26.000000,R60,3098,train,False
48,B,2016-12-16 08:54:48.094168,R48,594,train,False
48,C,2016-12-18 02:35:14.080179,R59,2286,train,False
48,D,2016-12-18 09:19:24.194532,R64,9930,train,True
48,F,2016-12-20 05:41:56.370302,R6,8477,train,False
48,G,2016-12-21 09:59:50.867784,R1,2068,train,False
48,H,2016-12-22 17:35:13.448614,R96,7686,train,False
49,A,2015-11-05 01:08:32.000000,R51,1135,train,False
49,B,2015-11-05 13:21:50.890473,R37,3044,train,False
49,C,2015-11-06 08:39:00.422291,R46,3491,train,False
49,D,2015-11-07 02:31:09.511008,R32,3533,train,True
49,F,2015-11-07 14:31:38.850939,R23,7370,train,False
49,G,2015-11-07 14:54:15.803031,R68,1709,train,False
49,H,2015-11-08 15:10:57.293068,R38,4891,train,False
50,A,2015-08-22 19:57:17.000000,R98,259,train,False
50,B,2015-08-24 16:28:14.654042,R41,6897,train,False
50,C,2015-08-25 06:47:09.816935,R57,1870,train,False
50,D,2015-08-26 11:20:25.099022,R42,3855,train,True
50,F,2015-08-28 04:06:06.356467,R63,2437,train,False
50,G,2015-08-29 01:57:43.141526,R74,1953,train,False
50,H,2015-08-29 06:44:32.571814,R46,4758,train,False
51,A,2017-04-23 14:01:00.000000,R36,2566,test,False
51,B,2017-04-24 20:27:37.809966,R66,4709,test,False
51,C,2017-04-24 21:50:25.606266,R22,4214,test,False
51,D,2017-04-25 14:10:44.217148,R45,74,test,True
51,F,2017-04-25 14:42:15.345517,R98,8825,test,False
51,G,2017-04-25 19:23:31.401541,R18,5244,test,False
51,H,2017-04-26 21:23:18.534543,R19,6001,test,False
52,A,2016-10-10 11:05:16.000000,R68,1709,train,False
52,B,2016-10-12 02:23:19.573887,R84,2831,train,False
52,C,2016-10-12 19:43:59.625782,R6,8806,train,False
52,E,2016-10-13 09:30:47.640256,R95,3394,train,True
52,F,2016-10-13 18:34:49.442572,R59,1138,train,False
52,G,2016-10-14 02:13:03.418391,R97,7732,train,False
52,H,2016-10-15 14:11:06.771825,R38,8126,train,False
53,A,2018-01-13 04:31:44.000000,R19,9624,train,False
53,B,2018-01-13 16:45:18.866541,R6,7427,train,False
53,C,2018-01-14 00:24:27.806207,R87,1153,train,False
53,D,2018-01-15 21:08:00.520252,R59,4127,train,True
53,F,2018-01-17 01:30:26.354693,R16,5645,train,False
53,G,2018-01-18 18:02:34.261412,R86,2566,train,False
53,H,2018-01-19 16:15:22.394867,R23,7263,train,False
54,A,2016-04-21 16:15:56.000000,R11,5481,train,False
54,B,2016-04-23 11:34:27.093775,R53,6007,train,False
54,C,2016-04-24 10:44:35.248725,R56,6564,train,False
54,E,2016-04-25 08:39:10.313037,R87,6617,train,True
54,F,2016-04-27 03:30:38.803044,R24,6661,train,False
54,G,2016-04-29 01:39:41.339015,R77,5132,train,False
54,H,2016-04-29 05:24:28.961501,R50,8822,train,False
55,A,2018-06-20 07:24:45.000000,R26,6271,train,False
55,B,2018-06-21 07:53:31.300547,R11,5435,train,False
55,C,2018-06-22 19:14:00.218057,R52,2482,train,False
55,D,2018-06-24 16:12:21.038797,R26,3312,train,True
55,F,2018-06-26 05:50:16.188118,R93,2064,train,False
55,G,2018-06-26 13:48:33.240318,R8,9785,train,False
55,H,2018-06-27 11:05:26.352800,R30,4860,train,False
56,A,2016-08-29 07:22:26.000000,R30,8543,train,False
56,B,2016-08-29 08:23:55.220855,R60,1185,train,False
56,C,2016-08-29 09:29:06.586292,R86,7113,train,False
56,E,2016-08-29 16:24:52.652174,R52,4392,train,True
56,F,2016-08-31 12:24:53.029567,R34,7091,train,False
56,G,2016-09-01 10:33:07.045008,R25,331,train,False
56,H,2016-09-03 03:36:10.549023,R86,5448,train,False
57,A,2017-01-10 23:39:45.000000,R42,6356,train,False
57,B,2017-01-12 03:48:42.470943,R56,9998,train,False
57,C,2017-01-13 06:31:48.907297,R7,6598,train,False
57,E,2017-01-14 14:56:26.076131,R22,5019,train,True
57,F,2017-01-16 12:28:25.301858,R76,8480,train,False
57,G,2017-01-16 20:11:11.726864,R45,4917,train,False
57,H,2017-01-17 04:51:41.846868,R53,7481,train,False
58,A,2015-09-19 09:20:40.000000,R84,6585,train,False
58,B,2015-09-20 07:24:24.036207,R78,6914,train,False
58,C,2015-09-21 02:51:00.494418,R72,9812,train,False
58,E,2015-09-21 06:50:32.123925,R89,6196,train,True
58,F,2015-09-21 18:38:46.975354,R86,4731,train,False
58,G,2015-09-22 01:10:32.470418,R8,4348,train,False
58,H,2015-09-23 03:17:17.415753,R92,7933,train,False
59,A,2017-09-18 10:09:22.000000,R40,588,train,False
59,B,2017-09-19 16:14:03.685921,R81,3657,train,False
59,C,2017-09-21 14:42:16.457488,R75,6050,train,False
59,E,2017-09-21 17:58:41.417412,R99,873,train,True
59,F,2017-09-23 06:20:27.961145,R27,7727,train,False
59,G,2017-09-25 02:16:28.542730,R48,5082,train,False
59,H,2017-09-25 13:35:56.796331,R16,6350,train,False
60,A,2015-09-20 16:49:25.000000,R33,1153,train,False
60,B,2015-09-21 07:09:05.478139,R91,4826,train,False
60,C,2015-09-23 04:22:55.203631,R40,3540,train,False
60,D,2015-09-23 13:10:17.306142,R51,6609,train,True
60,F,2015-09-25 07:14:49.672921,R37,3415,train,False
60,G,2015-09-26 08:02:12.729156,R14,8015,train,False
60,H,2015-09-26 18:02:05.790137,R32,2085,train,False
61,A,2018-08-10 08:40:06.000000,R73,2065,train,False
61,B,2018-08-11 22:46:09.239993,R15,8815,train,False
61,C,2018-08-12 16:53:38.825614,R58,1564,train,False
61,D,2018-08-13 04:20:50.987149,R65,3182,train,True
61,F,2018-08-14 12:56:51.637712,R7,3312,train,False
61,G,2018-08-14 21:36:27.990171,R91,7633,train,False
61,H,2018-08-16 20:10:01.766563,R52,1231,train,False
62,A,2019-07-26 03:46:10.000000,R71,9853,test,False
62,B,2019-07-26 05:44:06.729168,R47,3855,test,False
62,C,2019-07-27 11:44:27.588491,R96,760,test,False
62,D,2019-07-29 05:49:25.517537,R54,2435,test,True
62,F,2019-07-31 02:17:10.663017,R27,101,test,False
62,G,2019-07-31 07:13:43.079046,R42,74,test,False
62,H,2019-08-01 11:09:06.490669,R57,6843,test,False
63,A,2018-05-30 05:57:11.000000,R61,3767,train,False
63,B,2018-05-31 23:29:14.967893,R76,8236,train,False
63,C,2018-06-02 12:28:59.025681,R20,9603,train,False
63,E,2018-06-03 19:41:24.856019,R18,2650,train,True
63,F,2018-06-04 23:51:54.497419,R41,8362,train,False
63,G,2018-06-05 13:03:37.549869,R37,1607,train,False
63,H,2018-06-06 11:26:35.418263,R77,8151,train,False
64,A,2016-11-03 00:07:56.000000,R49,3345,test,False
64,B,2016-11-03 06:29:59.873570,R28,3277,test,False
64,C,2016-11-04 22:01:18.461163,R90,9351,test,False
64,E,2016-11-06 06:00:49.060565,R23,7633,test,True
64,F,2016-11-06 13:31:16.220858,R97,1546,test,False
64,G,2016-11-07 16:07:50.585060,R78,9857,test,False
64,H,2016-11-08 00:33:38.483688,R43,8514,test,False
65,A,2016-02-03 17:08:21.000000,R39,2934,train,False
65,B,2016-02-04 04:15:00.412534,R62,3398,train,False
65,C,2016-02-04 11:44:13.837808,R79,9785,train,False
65,E,2016-02-04 20:22:31.072528,R46,2577,train,True
65,F,2016-02-06 02:32:51.774388,R71,7877,train,False
65,G,2016-02-07 15:29:44.365694,R36,1337,train,False
65,H,2016-02-09 07:31:35.735137,R55,1846,train,False
66,A,2015-11-06 21:16:36.000000,R50,122,train,False
66,B,2015-11-07 18:06:02.925148,R73,8151,train,False
66,C,2015-11-09 07:36:46.418733,R67,2379,train,False
66,D,2015-11-11 03:08:57.802341,R58,3529,train,True
66,F,2015-11-12 08:18:01.662031,R3,877,train,False
66,G,2015-11-14 07:18:51.486774,R63,2668,train,False
66,H,2015-11-14 19:29:34.264372,R54,7208,train,False
67,A,2015-09-08 02:47:16.000000,R36,2504,train,False
67,B,2015-09-09 02:59:17.690666,R15,5476,train,False
67,C,2015-09-09 16:57:07.116686,R51,9015,train,False
67,E,2015-09-10 08:58:57.391656,R97,3767,train,True
